ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"AGRIS:US2016216995";"USING LAND EQUITY TO PROVIDE A RETIREMENT INCOME";"";"Many retiring farmers will need to use their land equity to provide a retirement income. Based on a present value analysis, retiring farmers may either decide to sell or lease their land. The analysis is needed because taxes, liability issues, and goals of the farmer complicate the decision.";"Ibendahl, Gregory A.
Isaacs, Steven G.";"";"AgEcon Search";"AGRIS";"1999-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016216995";"http://purl.umn.edu/21644";"";"";"";""
"AGRIS:US2016212765";"Projecting Supply and Demand for Land in the Long Run";"";"The goal of this work is to investigate land-use change at the global scale over the long run  particularly in the context of analyzing the fundamental drivers behind land-use related GHG emissions. For this purpose, we identify the most important drivers of supply and demand for land. On the demand side, we begin with a dynamic general equilibrium (GE) model that predicts economic growth in each region of the world, based on exogenous projections of population, skilled and unskilled labor and technical change. Economy-wide growth is, in turn, translated into consumer demand for specific products using an econometrically estimated, international cross-section, demand system that permits us to predict the pattern of future consumer demands across the development spectrum. This is particularly important in the fast-growing, developing countries, where the composition of consumer demand is changing rapidly. These countries also account for an increasing share of global economic growth and greenhouse gas emissions. Consumer demand is translated into derived demands for land through a set of sectoral production functions that differentiate the demand for land by Agro-Ecological Zone(AEZ). The paper devotes considerable attention to modeling the supply of land to different land-using activities in the economy. In order to represent the competition for land among different sectors in the model, we disaggregated the land endowment in each region into Agro-EcologicalZones, drawing on the data base of Lee et al. (2005), to reflect the fact that land is heterogeneous endowment. To further restrict land mobility across uses, land supply within an AEZ is constrained via a nested Constant Elasticity of Transformation (CET) frontier. In the nestedstructure, land owner of particular type of land (AEZ) first decides on the allocation of land between agriculture and forestry to maximize the total returns from land. Then, based on the relative returns to land in crop and livestock production, the land owner decides on the allocationof land between these two broad types of agricultural activities.A soft link between our GE model and an intertemporal forestry model is included for better representation of forestry sector in GE model. To reflect the real world fact that deforestation represents an important source of land supply in the face of high demand, we also introduce thepossibility of conversion of unmanaged forest land to land used in production. This is treated as an investment decision whereby new land is accessed only when present value of returns on land in a given region is high enough to cover the costs of accessing the new land. In equilibrium, the supply of land to each land-using activity adjusts to meet the derived demand for land. A set of projections for the long run supply and demand for land obtained with this model is a useful input to improving our understanding of land-related GHG emissions in the future.";"Golub, Alla A.
Hertel, Thomas W.
Sohngen, Brent";"";"AgEcon Search";"AGRIS";"2007-12-31";"en";"land use";"";"Land Use, Management & Investment";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016212765";"http://purl.umn.edu/9910";"";"";"";""
"AGRIS:US2016212942";"An economic analysis of the possibility of reducing pesticides in French field crops";"";"The paper aims to study the effects of reducing pesticide use by farmers in the arable sector in Franceand the feasibility of a policy target of reducing pesticide use by half. The originality of the approachis to combine statistical data and expert knowledge to describe low-input alternative techniques at thenational level. These data are used in a mathematical programming model to simulate the effect onland use, production and farmers’ income of achieving different levels of pesticide reduction. Theresults show that reducing pesticide use by 30% could be possible without reducing farmers’ income.We also estimate the levels of tax on pesticides necessary to achieve different levels of reduction ofpesticide use and the effect of an incentive mechanism combining a pesticide tax with subsidies forlow-input techniques.";"Jacquet, Florence
Butault, Jean-Pierre
Guichard, Laurence";"";"";"AGRIS";"2010-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016212942";"http://purl.umn.edu/109382";"";"";"";""
"AGRIS:US2016216228";"Multivariate Typology of Farm Households Based on Socio-Economic Characteristics Explaining Adoption of New Technology in Rwanda";"";"The challenge for agricultural policymakers and planners, particularly in the context of Rwanda with high population density and consequently food insecurity, is how to enable farmers to adopt new technology. It is known that adoption of new technology may vary among farm households because of socio-economic characteristics. This paper intends to typify farm households in Rwanda based on the exploration of factors explaining adoption of new technology. Ultimately, typical farms obtained from the typology will be used, later as basis to develop representative mathematical programming models. Multivariate statistical techniques offer the means of creating such typologies, particularly when an in-depth database is available. This multivariate analysis approach, combining principal component analysis (PCA) and cluster analysis (CA), has allowed us to identify clearly five typical farm households and their socio-economic characteristics explaining adoption of new technology.. Multivariate statistical techniques, such as PCA and CA, are great tools to envisage building mathematical programming models on the basis of typical farm households.";"Bidogeza, J.C.
Berentsen, Paul B.M.
De Graaff, J.
Oude Lansink, Alfons G.J.M.";"";"";"AGRIS";"2008-11-31";"en";"";"";"";"RWA";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016216228";"http://purl.umn.edu/52107";"";"";"";""
"AGRIS:US201500193014";"Estimating soil erosion in sub-Saharan Africa based on landscape similarity mapping and using the revised universal soil loss equation (RUSLE)";"";"Soil erosion is one of the major forms of land degradation in sub-Saharan Africa (SSA) with serious impact on agricultural productivity. Due to the absence of reliable data at appropriate resolution and differences in the methods used, there are discrepancies in soil erosion estimates at both continental and basin levels. This study attempts to contribute to the existing regional soil erosion estimates based on a two-stage approach. First, we partitioned SSA into environmental units, so-called similar environmental constraint envelops (SECEs), using broad scale data as proxies of erosion drivers. The SECEs are intended to provide spatial frame for scaling out modeled erosion results. Second, soil erosion estimate is made at two selected basins of the White Volta and the Nile using spatially distributed revised universal soil loss (RUSLE) model. The delineation of SECEs across SSA provided spatially differentiated clusters governed by the existence of similar environmental conditions and soil erosion risk levels. The RUSLE-based estimates show that soil erosion ranges between 0 to 120 t ha⁻¹ yr⁻¹(overall mean of 35 t ha⁻¹ yr⁻¹) in the White Volta basin, and 0–650 t ha⁻¹ yr⁻¹(overall mean of 75 t ha⁻¹ yr⁻¹) in the Nile basin. The soil loss estimates show an overall agreement with other studies conducted in the two basins. Our approach provides guidance on where empirically estimated soil erosion for a given SECE can be extrapolated to similar SECE’s with acceptable confidence and where finer SECE’s sub-units should be defined to further collapse the spatial variability of drivers of erosion.";"Tamene, Lulseged
Le, Quang Bao";"";"Springer";"AGRIS";"2015-12-31";"en";"land degradation";"Land, Climate change & Environment";"Land Use, Management & Investment";"002";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500193014";"http://dx.doi.org/10.1007/s10705-015-9674-9";"";"";"";"17-31"
"AGRIS:US201400104710";"Assessment of shallow landslides from Hurricane Mitch in central America using a physically based model";"";"Shallow landslides induced by heavy rainfall events represent one of the most disastrous hazards in mountainous regions because of their high frequency and rapid mobility. Recent advancements in the availability and accessibility of remote sensing data, including topography, land cover and precipitation products, allow landslide hazard assessment to be considered at larger spatial scales. A theoretical framework for a landslide forecasting system was prototyped in this study using several remotely sensed and surface parameters. The applied physical model SLope-Infiltration-Distributed Equilibrium (SLIDE) takes into account some simplified hypotheses on water infiltration and defines a direct relation between factor of safety and the rainfall depth on an infinite slope. This prototype model is applied to a case study in Honduras during Hurricane Mitch in 1998. Two study areas were selected where a high density of shallow landslides occurred, covering approximately 1,200 km2. The results were quantitatively evaluated using landslide inventory data compiled by the United States Geological Survey (USGS) following Hurricane Mitch’s landfall. The agreement between the SLIDE modeling results and landslide observations demonstrates good predictive skill and suggests that this framework could serve as a potential tool for the future early landslide warning systems. Results show that within the two study areas, the values of rates of successful estimation of slope failure locations reached as high as 78 and 75%, while the error indices were 35 and 49%. Despite positive model performance, the SLIDE model is limited by several assumptions including using general parameter calibration rather than in situ tests and neglecting geologic information. Advantages and limitations of this physically based model are discussed with respect to future applications of landslide assessment and prediction over large scales.";"Liao, Zonghu
Hong, Yang
Kirschbaum, Dalia
Liu, Chun";"";"Springer";"AGRIS";"2012-12-31";"en";"land cover";"";"Land Use, Management & Investment";"HND;USA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400104710";"http://dx.doi.org/10.1007/s12665-011-0997-9";"";"";"";"1697-1705"
"AGRIS:US201400189001";"Within-territory use of different land cover types by tropical forest birds in a fragmented landscape";"";"Many terrestrial species of birds have been observed to depend on large contiguous areas of forest; in the tropics this appears to be especially true for terrestrial insectivores. Far less is understood about how more-common species, that are less dependent on interior forests, use both forested and non-forested habitat in fragmented landscapes. Using both behavioral observations and radio-tracking relocation data, I quantified the within-territory use of different land cover types for three tropical songbird species, the dusky antbird (Cercomacra tyrannina), red-throated ant-tanager (Habia fuscicauda), and cocoa woodcreeper (Xiphorhynchus susurrans). Small forest fragments (<50ha) were also surveyed for these same species. Territories of all three species were mostly forest (>75%), with different amounts of non-forested land cover. As predicted, all three species had increased use in forest cover and decreased use where neighboring territories overlapped. In addition all three species had higher use of areas where there were more forest gaps and/or ‘soft edges’ in the vicinity. Dusky antbirds were less likely to use monocultures of non-native grass and impervious surfaces, while the other two species had mixed responses to non-forested habitats. Dusky antbirds and cocoa woodcreepers were observed foraging at higher-than-expected frequencies along ‘hard edges’ of forested habitat. All three species were found in forest fragments even smaller than a minimal home range area estimate. Conservation of more-common bird species in fragmented landscapes can include secondary forests and small remnants but for these three species non-forested land cover alone would not be expected to provide breeding habitat.";"Withey, John C.";"";"Elsevier";"AGRIS";"2013-12-31";"en";"land cover";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400189001";"http://dx.doi.org/10.1016/j.biocon.2013.08.022";"";"";"";"405-413"
"AGRIS:US201400182055";"Biohydrologic effects of eastern redcedar encroachment into grassland, Oklahoma, USA";"";"Woody encroachment affects the biohydrology of rangelands worldwide and can increase evapotranspiration by increasing plant rooting depth, increasing the duration of the growing season, or by initiating a process of hydrologic recovery in formerly overgrazed landscapes. Eastern redcedar (Juniperus virginiana) is encroaching rapidly into rangelands in the Southern Great Plains of the USA, and beyond, including Oklahoma. However, the degree to which increasing growing season duration causes higher evapotranspiration after encroachment is not known. Here we show that increasing the duration of the growing season in north-central Oklahoma’s water-limited climate from seven months (April–October) to 12 months increases modeled evapotranspiration only marginally, from 95% to 97% of precipitation. However, this increase in evapotranspiration with woody encroachment into grassland corresponded to a two-thirds reduction in deep drainage. This study’s estimate of the hydrologic effects of eastern redcedar encroachment is likely to be highly conservative because it does not take into account the runoff-inducing effects of livestock grazing. Comparing simulated hydrologic fluxes in the present study to past work measuring runoff from grazinglands suggests that eastern redcedar encroachment into overgrazed rangelands is likely to increase evapotranspiration significantly. Whether or not eastern redcedar encroachment effects on evapotranspiration are discernable at the watershed scale will depend on the extent of encroachment throughout the watershed. Further research is necessary to quantify how the hydrologic effects of eastern redcedar encroachment vary due to climatic gradient.";"Wine, Michael L.
Hendrickx, Jan M. H.";"";"Springer";"AGRIS";"2013-12-31";"en";"grazing;rangelands;grazing lands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"USA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400182055";"http://dx.doi.org/10.2478/s11756-013-0252-9";"";"";"";"1132-1135"
"AGRIS:LV2016010943";"Droits fonciers et usage productif de la ressource : une analyse intrafamiliale en Basse Côte d’Ivoire";"";"The paper deals with the relationships between the intra-familial dimensions of land rights and the productive use of resources. Analysis is carried out along two axes. We first show how the distribution of rights within families influences the productive use of land. We then explain how the evolution in production opportunities is influencing the organisation of intra-family land rights.

Cet article traite des relations entre la dimension intrafamiliale des droits fonciers et l’usage productif de la ressource. L’analyse s’articule comme suit : i) voir en quoi la distribution des droits au sein des groupes familiaux a une incidence sur l’usage productif de la ressource foncière ; ii) montrer en quoi l’évolution des opportunités de production a une incidence sur le jeu foncier intrafamilial.";"Soro, Marcelline";"";"";"AGRIS";"2007-12-31";"fr";"farming systems";"";"Land Use, Management & Investment";"002;CIV";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=LV2016010943";"http://prodinra.inra.fr/ft/71668432-2526-4868-A859-951CF9AC0BAF";"";"";"";""
"AGRIS:US201400106712";"Landslide hazard and risk analyses at a landslide prone catchment area using statistical based geospatial model";"";"This paper presents the application of remote sensing techniques, digital image analysis and Geographic Information System tools to delineate the degree of landslide hazard and risk areas in the Balik Pulau area in Penang Island, Malaysia. Its causes were analysed through various thematic attribute data layers for the study area. Firstly, landslide locations were identified in the study area from the interpretation of aerial photographs, satellite imageries, field surveys, reports and previous landslide inventories. Topographic, geologic, soil and satellite images were collected and processed using Geographic Information System and image processing tools. There are 12 landslide-inducing parameters considered for the landslide hazard analyses. These parameters are: topographic slope, topographic aspect, plan curvature, distance to drainage and distance to roads, all derived from the topographic database; geology and distance to faults, derived from the geological database; landuse/landcover, derived from Landsat satellite images; soil, derived from the soil database; precipitation amount, derived from the rainfall database; and the vegetation index value, derived from SPOT satellite images. In addition, hazard analyses were performed using landslide-occurrence factors with the aid of a statistically based frequency ratio model. Further, landslide risk analysis was carried out using hazard map and socio-economic factors using a geospatial model. This landslide risk map could be used to estimate the risk to population, property and existing infrastructure like transportation networks. Finally, to check the accuracy of the success-rate prediction, the hazard map was validated using the area under curve method. The prediction accuracy of the hazard map was 89%. Based on these results the authors conclude that frequency ratio models can be used to mitigate hazards related to landslides and can aid in land-use planning.";"Pradhan, Biswajeet
Mansor, Shattri
Pirasteh, Saied
Buchroithner, Manfred F.";"";"Taylor & Francis Group";"AGRIS";"2011-12-31";"en";"land cover;land use";"";"Land Use, Management & Investment";"MYS";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400106712";"http://dx.doi.org/10.1080/01431161.2010.484433";"";"";"";"4075-4087"
"AGRIS:US201500019475";"Canopy disturbance alters competitive outcomes between two brackish marsh plant species";"";"The effect of canopy removal, a form of non-lethal disturbance, was assessed for the interaction between two co-occurring American East Coast salt marsh angiosperms, Schoenoplectus americanus (Pers.) Volkart ex Schinz and R. Keller and Distichlis spicata (L.) Greene, in a greenhouse replacement series experiment. In mixture, aboveground production of S. americanus was significantly higher than production of D. spicata. When plant canopy was experimentally removed, this difference was stronger (366±35gm⁻² vs. 139±41gm⁻²; P=0.0033) than when it was left intact (383±44gm⁻² vs. 215±67gm⁻²; P=0.07). Belowground yield of S. americanus was significantly higher than yield of D. spicata (113±27gm⁻² vs. 57±20gm⁻²; P=0.047) in pots with canopy removal. In control pots, there was no significant difference between the belowground yields of the two species (P=0.23). Comparisons of relative yields of the two species (based on biomass and stem density measurements) indicated that S. americanus suppressed D. spicata when the plant canopy was removed. This suggests that canopy disturbance gives S. americanus a competitive advantage over D. spicata in mixed compositions. Anthropogenic disturbances such as prescribed fire and grazing used as land management techniques are likely to influence competitive interactions and play a key role in plant community productivity.";"Bickford, Wesley A.
Baldwin, Andrew H.
Needelman, Brian A.
Weil, Raymond R.";"";"Elsevier";"AGRIS";"2012-12-31";"en";"land management;grazing";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500019475";"http://dx.doi.org/10.1016/j.aquabot.2012.05.006";"";"";"";"23-29"
"AGRIS:US2016209485";"EXPANDING THE NATIONAL FLOOD INSURANCE PROGRAM TO COVER COASTAL EROSION DAMAGE";"";"The National Flood Insurance Program does not currentlycover damage strictly attributable to coastal erosion.  This paper uses the results of a nationwide survey of coastal property owners to estimate the demand for such insurance.  We find that there is significant demand at prices in the range of current flood insurance premiums.   Demand is influenced in the hypothesized way by increased measures of erosion risk as well as by insurance price and income.";"Keeler, Andrew G.
Kriesel, Warren
Landry, Craig E.";"";"AgEcon Search";"AGRIS";"2000-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016209485";"http://purl.umn.edu/21818";"";"";"";""
"AGRIS:US201500212222";"Mitigating the impact of oil‐palm monoculture on freshwater fishes in Southeast Asia";"";"Anthropogenic land‐cover change is driving biodiversity loss worldwide. At the epicenter of this crisis lies Southeast Asia, where biodiversity‐rich forests are being converted to oil‐palm monocultures. As demand for palm oil increases, there is an urgent need to find strategies that maintain biodiversity in plantations. Previous studies found that retaining forest patches within plantations benefited some terrestrial taxa but not others. However, no study has focused on aquatic taxa such as fishes, despite their importance to human well‐being. We assessed the efficacy of forested riparian reserves in conserving freshwater fish biodiversity in oil‐palm monoculture by sampling stream fish communities in an oil‐palm plantation in Central Kalimantan, Indonesia. Forested riparian reserves maintained preconversion local fish species richness and functional diversity. In contrast, local and total species richness, biomass, and functional diversity declined markedly in streams without riparian reserves. Mechanistically, riparian reserves appeared to increase local species richness by increasing leaf litter cover and maintaining coarse substrate. The loss of fishes specializing in leaf litter and coarse substrate decreased functional diversity and altered community composition in oil‐palm plantation streams that lacked riparian reserves. Thus, a land‐sharing strategy that incorporates the retention of forested riparian reserves may maintain the ecological integrity of fish communities in oil‐palm plantations. We urge policy makers and growers to make retention of riparian reserves in oil‐palm plantations standard practice, and we encourage palm‐oil purchasers to source only palm oil from plantations that employ this practice.";"Giam, Xingli
Hadiaty, Renny K.
Tan, Heok Hui
Parenti, Lynne R.
Wowor, Daisy
Sauri, Sopian
Chong, Kwek Yan
Yeo, Darren C. J.
Wilcove, David S.";"";"Wiley-Blackwell";"AGRIS";"2015-12-31";"en";"land cover";"";"Land Use, Management & Investment";"IDN;035";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500212222";"http://dx.doi.org/10.1111/cobi.12483";"";"";"";"1357-1367"
"AGRIS:US2016211416";"SELECTION OF AGRICULTURAL LAND FOR MULTIFUNCTIONAL AGRICULTURE - QUANTITATIVE MODEL";"";"The modern concept of rural development implies the use of agricultural resources,primarily agricultural land, for other (non-agricultural) activities besides its agriculturalpurpose. The integral aim of this concept of rural development is the maximization ofeconomic results, besides the sustainable development of rural areas, environmentalprotection and the production of strategic (staple) agricultural products.The objective of this paper is to define the general, theoretical, quantitative model forthe determination of the size and quality of agricultural land which, considering theabove-mentioned demands (criteria) is optimal for the utilization in agriculturalproduction in certain regions. The remaining agricultural land would be available forthe non-agricultural purposes.The economic optimal model for the selection of agricultural land in the traditionalagriculture is the model of linear programming. The criteria of the land selectionfor traditional agriculture are the economic effectiveness (measured by net incomeor by gross national product) and the economic efficiency (measured by theproduction economy). The maximum economic effectiveness is determined by thestandard method of linear programming and the maximum economy by the methodof broken linear programming. The solution of compromise can be determined bymulti-criteria programming, based on the minimum differences.The limitation groups in the mentioned variations of the model are: limitations ofproduction quotas of agricultural products, minimum quantities of staple agriculturalproducts, limitations of processing plants in a region (minimum and maximum),limitation of crop rotation, limitations of the needs in animal husbandry for bulky forageand limitations of agricultural land according to various types of utilization. Byquantitative defining of the structure and size of agricultural land for traditionalagriculture, “the surplus” and structure of agricultural land available for non-agriculturalpurposes is automatically determined.";"Novkovic, Nebojsa
Somodji, Sandor
Matkovic, Milenko";"";"";"AGRIS";"2009-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016211416";"http://purl.umn.edu/57504";"";"";"";""
"AGRIS:US2016218108";"Optimizing Farmland Preservation Choices Across Communities and Jurisdictional Scales: To What Extent are Amenity Values and Selection Criteria Transferable?";"";"This paper assesses the potential for function based benefit transfer to inform farmland preservation policy, with emphasis on distinctions between welfare estimation and policy prioritization. Data are drawn from a parallel choice experiments implemented in six communities and statewide in Connecticut. The analysis provides a range of empirical results of potential significance for policy, but two findings are of particular relevance. First, results suggest that transfer errors in WTP for farmland preservation are comparable to those found in other policy contexts, even across similar sites. Results also suggest, however, that welfare based policy rankings are strongly correlated across sites, even when dollar denominated transfer errors are substantial. This latter, robust finding underscores the risk of broad generalizations regarding transfer validity, and suggests that benefit transfer may be well suited to some uses.";"Johnston, Robert J.
Duke, Joshua M.
Kukielka, Jessica B.";"";"";"AGRIS";"2008-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016218108";"http://purl.umn.edu/6243";"";"";"";""
"AGRIS:US201400105581";"Assessment of fractal dimension and geometrical characteristics of the landslides identified in North of Tehran, Iran";"";"The aim of the presented study is to assess the fractal dimension (D) and the geometrical characteristics (length and width) of the landslides identified in North of Tehran, Iran. At first, the landslide locations (528 landslides) were identified by interpretation of aerial photographs, satellite images and field surveys, and then to calculate the fractal dimension (D), we used the computer programming named as FRACEK. In the next step, geometrical characteristics of each landslide such as length (L) and width (W) were calculated by ArcGIS software. The landslide polygons were digitized from the mentioned landslide inventory map and rotated based on movement direction. The fractal dimension for all landslides varied between 1.665 and 1.968. Subsequently, the relationship between the length/width ratios and theirs fractal D values for 528 landslides was calculated. The results showed that correlation coefficients (R), which are different regression models such as exponential, linear, logarithmic, polynomial, and power, between D and L/W ratio are relatively high, respectively (0.75, 0.75, 0.76, 0.78, and 0.75). It can be concluded that the fractal dimension values and geometry characteristics of landslides would be useful indices for the management of hazardous areas, susceptible slopes, land use planning, and landslide hazard mitigation.";"Pourghasemi, H. R.
Moradi, H. R.
Fatemi Aghda, S. M.
Sezer, E. A.
Goli Jirandeh, A.
Pradhan, B.";"";"Springer";"AGRIS";"2014-12-31";"en";"land use planning";"";"Land Use, Management & Investment";"IRN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400105581";"http://dx.doi.org/10.1007/s12665-013-2753-9";"";"";"";"3617-3626"
"AGRIS:US2016223176";"Optimal Dynamic Management of Agricultural Land-Uses: An Application of Regime Switching";"";"The capacity of global agricultural production to meet increased demand for food from population growth and wealth accumulation is threatened by extensive land degradation. Nonetheless, previous research has focused primarily on the dynamic implications of input management and ignored land-use choice. This paper extends this theory through an examination of the intertemporal management of agricultural land through the use of non-crop inputs, such as fertilizer, and land uses that either degrade or restore productivity. The need to consider the relative total asset value of alternative crops over time is demonstrated. Moreover, higher output prices for degrading crops are shown to increase their relative value, motivating the later adoption of substitutes. An inability of land markets to reflect differencesin resource quality and low capital malleability promote greater degradation. However,  substitution of complementary effects through input use may help to sustain productivity. These factors are discussed in the context of crop sequence management in Western Australian cropping systems.";"Doole, Graeme J.
Hertzler, Greg";"";"";"AGRIS";"2011-02-31";"en";"land degradation";"Land, Climate change & Environment";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US2016223176";"http://purl.umn.edu/100643";"";"";"";""
"AGRIS:US201500219332";"River water quality assessment: A comparison of binary- and fuzzy logic-based approaches";"";"European Union defined strategies for surface water quality with the 2000/60/EC, or Water Framework Directive (WFD), in order to safeguard Union's water environment; therefore policies have been implemented and became part of Member States legislations. WFD sets guidelines regarding control of river water quality as well as land use planning. However, there is a real requirement of practical investigating procedures, as well as water quality management tools, to help professionals to properly assess the water quality status. In addition, sampling frequencies can be optimized in order to reduce their costs. One of the possible approaches is substantiated into the fuzzy logic, which allows to consider variables not in a binary code but with a certain degree of membership for each of the described classes. The aim of the present study is to show how fuzzy analysis can be implemented when running a water quality assessment, and then focus on a relevant case study. Fuzzy logic approach is studied in order to manage the subjectivity of the analysis, in which examined indicators are classified after data fuzzification and a subsequent defuzzification. A potential optimization of water quality assessment would then reduce sampling frequencies when downward or steady-state trends are found during monitoring campaigns. Sampling frequency studies and non-parametric tests have also been proposed as possible water quality management tools for the application of the EU directive.";"Scannapieco, D.
Naddeo, V.
Zarra, T.
Belgiorno, V.";"";"Elsevier";"AGRIS";"2012-12-31";"en";"land use planning";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500219332";"http://dx.doi.org/10.1016/j.ecoleng.2012.06.015";"";"";"";"132-140"
"AGRIS:US2016214599";"Socio-economic Scenarios of Agricultural Land Use Change in Central and Eastern European Countries";"";"The study presented in this paper is part of the ACCELERATES (Assessing Climate Change Effects on Land Use and Ecosystems from Regional Analysis to The European Scale) project whose main goal is the construction of integrated predictions of future land use in Europe. The scenarios constructed in the project include estimates not only due to changes in the climate baseline, but also estimates due to possible future changes in socio-economics. The overall aim of the ACCELERATES was to assess the vulnerability of European agroecosystems based on economic and environmental considerations in term of both their sensitivity and capacity to adapt changes. The historical background, the type of economy, the policy aim and governance and importance of agriculture in the overall national economy have created large differences between Western and Central and Eastern European countries (CEECs). This paper focuses on vulnerability of the farm sector and rural economy of CEECs.";"Fekete-Farkas, Maria
Rounsevell, Mark
Audsley, Eric";"";"AgEcon Search";"AGRIS";"2005-12-31";"en";"climate change";"Land, Climate change & Environment";"";"150";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016214599";"http://purl.umn.edu/24640";"";"";"";""
"AGRIS:US2016208685";"IMPACTS OF AGRICULTURAL POLICY REFORM ON LAND PRICES: A QUANTITATIVE ANALYSIS OF THE LITERATURE";"";"Agricultural policy support to farmers is being reconsidered in most industrialized countries.  The adverse incentive structure of price support is generally considered to be inadequate. Income support schemes may therefore be preferable in view of externalities of agricultural production such as the development and maintenance of nature.  A plethora of studies comprises estimates of the impact of a sustained future benefit stream (among other things through continued price and income support) on land prices.  The empirical results of these studies vary considerably.  We apply meta-analytical methods to identify the factors explaining this variation in capitalization of future benefits in agricultural land prices.  The resultant information is of crucial importance given the current change from price support to income support in agricultural policymaking.  The results of the meta-analysis show that there is considerable variation due to the way in which income is taken into account, and the way in which expectations of future benefits are operationalized.  There is also evidence that a change from a mixed price and income support scheme to a system of income support will result in substantially lower capitalization in land values.";"Oltmer, Katrin
Florax, Raymond J.G.M.";"";"AgEcon Search";"AGRIS";"2001-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016208685";"http://purl.umn.edu/20507";"";"";"";""
"AGRIS:US201301578842";"But are they Meritorious? Genetic Productivity Gains under Plant Intellectual Property Rights";"";"The objective of this paper is to evaluate the effect of Plant Variety Protection (PVP) on the productive merit/yield increases of US seed varieties. As an example, we use wheat varieties, which are and have been available as both protected and unprotected under PVP from both the public and private sectors. We find evidence that PVP has contributed to the genetic improvement of wheat, using varietal trial data from Washington State. As the private open-pollinated varieties exist only because of PVP and are higher yielding, these results indicate a clear public benefit from PVP.";"Kolady, Deepthi Elizabeth
Lesser, William";"";"Wiley-Blackwell";"AGRIS";"2009-12-31";"en";"";"";"";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301578842";"http://dx.doi.org/10.1111/j.1477-9552.2008.00171.x";"";"";"";"62-79"
"AGRIS:TR2015000163";"Evaluation of land and water resources in the province of Kirsehir in terms of agriculture";"Kırsehir ili toprak ve su kaynaklarının tarımsal açıdan değerlendirilmesi";"Soil and water resources are among natural wealth of a country and are main components of agriculture that meet food requirement. Development, protection and management of the soil and water resources have become a necessity today. Required investments should be made on improvement of water resources to develop the region in terms of agriculture. This study, examining previous studies on soil and water resources in Kırsehir and problems faced and solutions for these problems provides preliminary information on future studies.

Toprak ve su kaynakları ülkelerin en önemli doğal zenginlikleri arasında olup, ülke nüfusunun gıda gereksinimlerini karşılayan tarımın ana unsurlarıdır.";"Kıymaz, S., Ahi Evran Univ., Vocational School, Kırşehir (Turkey)";"";"";"AGRIS";"2011-12-31";"tr";"land use;agriculture;water management";"";"Land Use, Management & Investment";"TUR";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=TR2015000163";"http://edergi.sdu.edu.tr/index.php/zfd/article/view/2585/2685";"";"";"";"76-85"
