ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"AGRIS:US201600191414";"Habitat loss and humanâelephant conflict in Assam, India: does a critical threshold exist?";"";"Humanâelephant conflict in India, driven by habitat loss and an expanding human population, is a complex challenge for biodiversity conservation. Determining if, how and why this conflict has changed over time will be an important step towards managing landscapes where people and elephants Elephas maximus coexist. This study combines social surveys and remote sensing data to analyse patterns in humanâelephant conflict and land-use change over time. The reported experience of conflict increased dramatically in the early 1980s, with 85% of those surveyed indicating that conflict began after 1980. The expansion of conflict showed a significant southward trend and was associated with forest cover dropping below 30â40%. Based on our results we propose that a critical habitat threshold for humanâelephant conflict may exist at 30â40% forest cover. Below this level, conflict expanded across the landscape. The existence of such a deforestation threshold may have important implications for landscape management in elephant range states that seek to avoid or mitigate further conflict. Maintenance of remaining forest areas, reforestation, and the creation of habitat corridors are strategies that could help prevent further expansion of conflict.";"Chartier, Laura
Alexandra Zimmermann
Richard J. Ladle";"";"Cambridge University Press";"AGRIS";"2011-12-31";"en";"deforestation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"IND";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600191414";"http://dx.doi.org/10.1017/S0030605311000044";"";"";"";"528-533"
"AGRIS:US201301652879";"Agroforestry and the search for alternatives to slash-and-burn cultivation: From technological optimism to a political economy of deforestation";"";"Launched in 1994, the Alternatives to Slash-and-Burn Programme is a multidisciplinary collaborative research effort aimed at addressing the issue of deforestation. This article analyzes the genesis and the history of this research effort and the causes of its successes and failures. I will show that despite the genuine commitment of the ASB Programme to achieve comprehensive analysis linking the social and the biophysical realms, its conclusions and recommendations were biased in favor of biophysical models whose adoption by farmers remained low. The ASB scientists engaged in a self-critique which led to the opening of new areas of inquiry, such as the macroeconomic context of deforestation. But an excessive faith in the positivist paradigm of Western science maintained the illusion that perfect biophysical solutions could be designed, if larger scales (watershed or region) were addressed. Economic instruments (payment for environmental services) are now being elaborated to favor the adoption of these models, and the ASB Programme may be on the verge of replicating at watershed scale the misleading approach it adopted earlier at plot scale. I conclude that in order to properly answer to the environmental challenges of our time, some myths that pervade within the practice of science have to be debunked, and the issue of unequal power between stakeholders have to be addressed. This could be achieved by paying more attention to disciplines that employ the narrative mode to depict realities and by taking more distance from managerial approaches and from the technological optimism that characterizes them.";"Pollini, Jacques";"";"Elsevier";"AGRIS";"2009-12-31";"en";"deforestation;farming systems;land management;farmers";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301652879";"http://dx.doi.org/10.1016/j.agee.2009.05.002";"";"";"";"48-60"
"AGRIS:US2012208295";"THE OPTIMAL QUANTITY OF LAND IN AGRICULTURE: DISCUSSION";"";"";"Shortle, James S.
Musser, Wesley N.";"";"";"AGRIS";"1989-10-31";"en";"land economics";"";"";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US2012208295";"http://purl.umn.edu/28874";"";"";"";""
"AGRIS:SI2013000022";"Assessment of production practices of small scale farm holders of tomato in Bagrote Valley, CKNP region of Gilgit-Baltistan, Pakistan";"Ocenjevanje pridelovanja paradiznika na majhnih kmetijah v dolini Bagrote, CKNP obmocje Gilgit-Baltistana, Pakistan";"The primary data used for the investigation were obtained through a questionnaire. One hundred and twenty (120) farmers were randomly selected; their education level, area of cultivation, time of planting, intercropping, varieties grown, fertilizer used, time of picking, packing, transportation and processing were looked at. It was found that out of 120 respondents, 52% were literate, and 48% were";"Saeed-Awan, M., Karakoram International University Department of Agriculture and Food Technology (Pakistan)
Hussain, A.
Abbas, T.
Karim, R.";"";"";"AGRIS";"2012-12-31";"en";"rural population;land ownership;farmers";"";"";"PAK";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=SI2013000022";"http://aas.bf.uni-lj.si/september2012/09awan.pdf";"";"";"";"191-199"
"AGRIS:US201301640167";"Constructing a Wild Mushroom Panopticon: The Extension of Nation-State Control over the Forest Understory in Oregon, USA";"";"";"McLain, Rebecca J.";"";"";"AGRIS";"2008-12-31";"en";"land management";"";"Land Use, Management & Investment";"USA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301640167";"http://dx.doi.org/10.1007/s12231-008-9025-8";"";"";"";"343-355"
"AGRIS:US201300761985";"Changes in land-use/land-cover patterns in Italy and their implications for biodiversity conservation";"";"Land-use/land-cover change is the most important factor in causing biodiversity loss. The Mediterranean region has been affected by antropic disturbance for thousands of years, and is, nowadays, one of the most significantly altered hotspots in the world. However, in the last years a significant increase in forest cover has been measured. These new patterns are independent from planned conservation strategies and appear to have a substantial impact on landscapes and biodiversity. We used three land-use/land-cover maps (from 1960 to 2000) covering the Italian peninsula to analyze the pattern of land-use/land-cover change. We measured an increase in forests, especially in mountains, an increase in artificial areas, especially in coastal zones, and a decrease in pastures. Intensively cultivated areas showed a limited decrease while extensively cultivated ones showed a marked decrease. In the same period mammal and bird species followed a similar pattern, with forest birds, ungulates and carnivores increasing, and typically Mediterranean species decreasing. We suggest that our results may provide important information, which could be useful for conservation planning in the entire Mediterranean hotspot. We suggest that an increasing conservation effort should be made to protect the Mediterranean-type forests and scrublands, as well as traditional agricultural practices. Moreover, future conservation efforts should consider the broad socio-political and ecological processes that are most likely to occur across the whole hotspot, especially along coastal areas, and the network of protected areas should be functionally integrated in a conservation strategy that includes the human-dominated landscape.";"Falcucci, Alessandra
Maiorano, Luigi
Boitani, Luigi";"";"Kluwer Academic Publishers";"AGRIS";"2007-12-31";"en";"";"";"";"ITA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300761985";"http://dx.doi.org/10.1007/s10980-006-9056-4";"";"";"";"617-631"
"AGRIS:US201300761981";"Spatial patterns of Mediterranean land abandonment and related land cover transitions";"";"In Mediterranean France, land abandonment is a widespread change. To understand and predict the land abandonment process and its consequences, land cover change models are used. An essential step in the development of a land cover change model is the identification and quantification of the factors controlling land cover change. In this paper we present a change detection study using aerial photographs in combination with an extensive dataset of field data and geographical data, to identify and quantify these factors for a study area in Mediterranean France, 60 km west of the city of Montpellier. We distinguished 11 land cover change classes and 7 associated “time since abandonment” classes at a detailed scale. Several environmental and non-environmental factors were found to be important variables for the land abandonment process. Differences in soil class explain a large part of the land abandonment pattern and the associated transition paths and transition rates. Most abandoned lands are located on regosols and lithosols, which are marginal soils with respect to water holding capacity. Within soil classes, we could recognise different transition paths and transition rates. However, within the 55 years covered by this dataset detailed transitions from pioneer vegetation to vegetation higher in the succession, as described by other authors, were only found for a limited number of vegetation/soil combinations. We relate these slow transitions for some areas to ongoing grazing and for some other areas to irreversible degradation.";"Sluiter, Raymond
de Jong, Steven M.";"";"Kluwer Academic Publishers";"AGRIS";"2007-12-31";"en";"";"";"";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300761981";"http://dx.doi.org/10.1007/s10980-006-9049-3";"";"";"";"559-576"
"AGRIS:US201500071544";"Kudzu Control and Impact on Monetary Returns to Non-Industrial Private Forest Landowners in Mississippi";"";"Kudzu—Pueraria montana var. lobata (Willd.)—was initially planted in the southern United States and subsequently spread throughout the countryside following changes in land use. Kudzu covers more than 2.8 million ha which prevents uses such as timber production and establishment of carbon plantations. Using data collected on sites in Mississippi, this study examines the after-tax monetary trade-offs of controlling kudzu using different herbicide regimes. The results suggest that the most cost-effective way to control kudzu patches is to apply Escort XP using an aerial applicator. This application is appropriate for both young and old kudzu patches and whether the landowner intends to afforest the site with pine or oak.";"Grebner, Donald L.
Ezell, Andrew W.
Prevost, Jon D.
Gaddis, Deborah A.";"";"Taylor & Francis Group";"AGRIS";"2011-12-31";"en";"landowners";"";"";"USA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500071544";"http://dx.doi.org/10.1080/10549811.2011.530559";"";"";"";"204-223"
"AGRIS:US201301640168";"California Porcini: Three New Taxa, Observations on Their Harvest, and the Tragedy of No Commons";"";"";"Arora, David";"";"";"AGRIS";"2008-12-31";"en";"rural population;land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301640168";"http://dx.doi.org/10.1007/s12231-008-9050-7";"";"";"";"356-375"
"AGRIS:US201500071542";"Farm and Forest in Central Africa: Toward an Integrated Rural Development Strategy";"";"The authors explore three problems confronting scientists working in the central African humid forest zone and show their interconnectedness in the context of the sociopolitical history of the area. These problems emerge from different domains at different spatial scales: agricultural development, natural resource management, and landscape scale conservation. Land and livelihoods are severely constrained in central Africa. Agriculture is rarely remunerative: prices are low, technology limited, land rights contested, and labor scarce. People turn to “illegal” activities such as hunting, mining, pit-sawing, whisky brewing, and joining militias to make a living. Animal husbandry does not present a widely viable option. Land use planning at “landscape” scale is mooted to protect forests and save animals but it is not likely to address livelihood or governance concerns. Without clear legal frameworks and transparent processes, conflict and landgrabbing will result. Investors and planners should rather concentrate on crafting rural development strategies that reflect both the constraints and the comparative advantage of the central African humid forest zone. Above all, the authors argue, the days of carving out large areas of the forest for private concessions and government use, leaving small contested spaces for the locals, must come to an end.";"Russell, Diane
Mbile, Peter
Tchamou, Nicodeme";"";"Taylor & Francis Group";"AGRIS";"2011-12-31";"en";"land use planning;mining;land rights;animal husbandry;rural development";"";"Land Use, Management & Investment;Access to Land & Tenure Security";"002;017";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500071542";"http://dx.doi.org/10.1080/10549811003757751";"";"";"";"111-132"
"AGRIS:US2016205657";"Indirect Land Use Change: a second best solution to a first class problem";"";"Concern about the possible affects of biofuels on deforestation have led toassigning biofuel producers with the responsibility for greenhouse gas (GHG)emissions of the indirect land use changes (ILUC) associated with their activitieswhen assessing their compliance with biofuel policies. We show that the computation of the ILUC is shrouded with uncertainty; they vary frequently, and are strongly affected by policy choices. It seems that its overall impact on GHGs is relatively minor. Once the ILUCs are introduced other indirect effects of biofuel may need to be considered which will increase the cost of biofuel regulations. Concentrating on direct regulation of biofuel and on efforts to reduce deforestation, wherever it occurs, may be more effective than debating and refining the ILUC.";"Zilberman, David
Hochman, Gal
Rajagopal, Deepak";"";"";"AGRIS";"2010-10-31";"en";"land use";"";"Land Use, Management & Investment";"";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=US2016205657";"http://purl.umn.edu/95578";"";"";"";""
"AGRIS:US201600023519";"Database for Inventory, Monitoring, and Assessment (DIMA)";"";"Land managers increasingly need to collect, store, and analyze monitoring and assessment datasets that include multiple methods and occur over multiple years. The Database for Inventory,Monitoring and Assessment (DIMA) is a highly customizable software tool for data collection, management, and interpretation. DIMA is a free Microsoft Access database that can be used easily without extensive knowledge of Access (download DIMA from http://jornada.nmsu.edu/monit-assess/dima/download). Data can be entered for common, nationally accepted vegetation and soil monitoring methods in the field using a Tablet PC (touch screen entry) or in the office on a standard computer (keyboard entry) with user-specified choice lists.";"Courtright, Ericha M.
VanZee, Justin";"";"";"AGRIS";"2011-12-31";"en";"land management;assessment";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600023519";"http://dx.doi.org/10.2111/1551-501x-33.4.21";"";"";"";"21-26"
"AGRIS:US2016201480";"ASSESSING THE IMPACT OF CLIMATE CHANGE ON AGRICULTURE IN GERMANY - A RICARDIAN ANALYSIS";"";"To assess the impact of climate change on agriculture in German districts, a Ricardian analysis accounting for spatial autocorrelation is used. The analysis relies on land rental prices from agricultural statistics and climate data from the network of German weather observation stations. The results of the cross-sectional analysis show a significant correlation between land rents and increasing mean temperatures, as well as (except for East Germany) a significant increase of land rents along with declining spring precipitation. Next, climate data from the regional climate model REMO are used to calculate local land rent changes under different IPCC scenarios for a time horizon between 2011 and 2040. The overall result is an increase in land rents which relates to 5-6 % of net German agricultural income. In West Germany the increase in land rents rises from the north to south, because of the higher temperature increases in the South of Germany. East Germany shows a greater increase in land rents than West Germany, due to the presently more unfavourable climatic water balance which profits from the increase in spring precipitation. However, agricultural income in Germany might decrease in the long run, when the changes in the climatic conditions will be more severe than those simulated in this study. We plan to extend and improve the research in this field. Different approaches to consider soil qualities at district level shall be compared. In order to understand farmers’ adaptation to different climatic conditions multinomial logit models will be used to investigate how German land use structures depend on the climate. Furthermore, a typology of related transaction costs shall be devised. This will allow the identification of those regions where the adaptation needs and the corresponding costs are likely to be relatively high.";"Aurbacher, Joachim
Lippert, Christian
Krimly, Tatjana";"";"";"AGRIS";"2010-12-31";"en";"";"";"";"DEU";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016201480";"http://purl.umn.edu/91257";"";"";"";""
"AGRIS:US2016218200";"Impacts of Agri-Environmental Policies on Land Allocation and Land Prices";"";"We develop a Ricardian framework with heterogeneous land quality to analyse the effects of agricultural and agri-environmental support policies on land allocation decisions and land prices. Four agri-environmental policy instruments are considered: a uniform area payment, a quality-dependent area payment, a mandatory buffer strip policy and a voluntary buffer strip payment. We also analyse how general tax and monetary policies may affect agricultural land prices. The theoretical framework is illustrated by an empirical model applied to Finnish agriculture. The empirical model shows that macroeconomic factors, such as general tax and monetary policies, may exert a greater impact on land prices than some minor fine-tuning in agrienvironmental policies.";"Guyomard, Herve
Lankoski, Jussi E.
Ollikainen, Markku";"";"AgEcon Search";"AGRIS";"2006-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016218200";"http://purl.umn.edu/25310";"";"";"";""
"AGRIS:US2016201488";"To fence or not to fence: A partial probit analysis";"";"Based on the results of a probit model estimated from a survey of 1625 farmers from seven major dairying regions in New Zealand, farmers’ attitudes (perception about the overall benefits) appear to be are a major governing factor of waterway fencing in all regions. While fencing in Northland and West Coast regions was lower than elsewhere, owner/operators in those regions tended to fence more than farmers with other types of ownership structures. Environmental issues also appeared to be important; however the level of environmental awareness did not reflect the actual degree of fencing.";"Paragahawewa, Upananda Herath";"";"";"AGRIS";"2009-12-31";"en";"";"";"";"NZL";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016201488";"http://purl.umn.edu/51026";"";"";"";""
"AGRIS:DJ2012080447";"Can REDD+ Save the Forest? The Role of Payments and Tenure";"";"A recent policy response to halting global forest deforestation and degradation, and any resulting greenhouse gas emissions is REDD+, which also includes the role of conservation, sustainable management of forests and enhancement of forest carbon stocks. Although still in its infancy, the success of REDD+ will depend significantly on whether it can be economically viable and if any resulting payments are sufficient to cover the opportunity cost plus any transaction cost. Where tenure security over forest is weak, REDD+ can pose a risk for forest communities, who could be dispossessed, excluded and marginalized. This review of existing studies explores how payment for avoided deforestation, and forest tenure impact the success of REDD+ projects in terms of effectiveness, efficiency and equity. Effectiveness refers to the difference between deforestation with and without REDD+, efficiency refers to avoiding deforestation at minimal cost, and equity refers to the implication of REDD+ on benefit sharing. We conclude that the potential success or failure of REDD+ as a means to reduce deforestation and carbon emission on forest commons depends critically on designing projects that work within existing informal tenure institutions to ensure that carbon storage benefits align with livelihood benefits.";"Edward B. Barbier
Anteneh T. Tesfaw";"";"Molecular Diversity Preservation International";"AGRIS";"2012-10-01";"";"deforestation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=DJ2012080447";"http://www.mdpi.com/1999-4907/3/4/881";"";"";"";"881-895"
"AGRIS:US2016214825";"Expansion of China's Cities and Agricultural Production";"";"In China, there is a growing debate on the role of cultivated land conversion on food security. This paper examines the changes of the area of cultivated land and its potential agricultural productivity in China using satellite images. We find that between 1986 and 2000, China recorded a net increase of cultivated land (+1.9%), which almost offset the decrease in average potential productivity, or bioproductivity (-2.2%). Therefore, we conclude that conversion of cultivated land did not hurt China's national food security. We also show that more recent change in cultivated area also should have little adverse effect on food security.";"Rozelle, Scott
Deng, Xiangzheng
Huang, Jikun
Uchida, Emi";"";"AgEcon Search";"AGRIS";"2005-12-31";"en";"";"";"";"CHN";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016214825";"http://purl.umn.edu/19323";"";"";"";""
"AGRIS:LV2008000243";"Forest land transformation in Latvia: resume of the PhD paper for the scientific degree of Dr.silv. in Forest Economic and Policy";"Meža zemes transformācija Latvijā : promocijas darba kopsavilkums Dr.silv. zinātniskā grāda iegūšanai Mežzinātnes nozarē Meža ekonomikas un politikas apakšnozarē";"The Promotional Paper Forest Land Transformation in Latvia by Gunta Bāra has been developed at the Forest Faculty of the Latvian University of Agriculture between 2001 and 2007. Goal of the Promotional Paper: to identify the main problems in transformation of forest land in the Republic of Latvia and gaps in legislative instruments regulating the process of change of land use type, to prepare recommendations for their elimination, to develop a methodology for calculation of compensation for the losses caused to the state as a result of destruction of natural forest environment. Tasks of the Promotional Paper: (1) analysis of legislative instruments regulating forest land transformation in Latvia and in other European countries; (2) analysis of values of natural forest environment; (3) development of a methodology for calculation of compensation and losses caused by forest land transformation; (4) development of recommendations for amendments to the legislative acts of the RL. Structure of the Promotional Paper corresponds to the above mentioned tasks and includes 6 chapters: 1. Analysis of legislative instruments regulating forest land transformation in Latvia and in other European countries. The chapter includes the analysis of the currently valid forest land transformation processes, reviews legislative terminology, municipal competency, rights, obligations and liability of forest owners in connection with land transformation. It also presents an insight into historic laws and regulations of Latvia and experience of several European countries. 2. Material, period and methodology of the research. 3. Analysis of values of natural forest environment. The chapter presents a legal framework on forest and forest lands and defines what is the current forest property structure in Latvia. It includes a discussion about the values of natural forest environment and legally defined values, analyses their role and effect of their loss. 4. Development of a methodology for calculation of compensation and losses caused by forest land transformation. The chapter contains information about the generally accepted basic models of forest value calculation in the world and in Latvia. Practical examples characterise the current method for calculation of losses caused by forest land transformation and some recommendations are given how to improve it. The chapter also includes a scheme developed by the author of the paper, which is based on forest naturalness and the principle of ecological significance, representing the method for calculation of compensation and losses. 5. Recommendations for amendments to the legislative acts of the RL. A summary of recommendations for the necessary amendments to four legislative acts what would optimize them and would eliminate the existing deficiencies. 6. Conclusion. The Promotional Paper includes 106 pages; the information is summarised in 11 tables and 32 pictures; there are references to 98 sources in literature. The final part contains 5 conclusions and 6 recommendations.

Guntas Bāras promocijas darbs „Meža zemes transformācija Latvijā” izstrādāts Latvijas Lauksaimniecības universitātes Meža fakultātē laika periodā no 2001. gada līdz 2007. gadam. Promocijas darba mērķis: Identificēt galvenās problēmas meža zemes transformācijai Latvijas Republikā un nepilnības normatīvajos aktos, kas saistītas ar zemes lietojumu veidu maiņas procesu, izstrādāt priekšlikumus to novēršanai, izveidot kompensācijas aprēķināšanas metodiku, sakarā ar zaudējumiem valstij, kuri rodas dabiskās meža vides iznīcināšanas rezultātā. Promocijas darba uzdevumi: 1. Meža zemes transformācijas tiesiskā nodrošinājuma analīze Latvijā un citās Eiropas valstīs. 2. Dabisko meža vides vērtību analīze. 3. Meža zemes transformācijas izraisīto zaudējumu un kompensācijas aprēķināšanas metodikas izstrāde. 4. LR tiesisko aktu grozījumu priekšlikumu izstrāde. Promocijas darba struktūra ir pakārtota augstāk minēto pētījumu uzdevumiem un sastāv no 6 nodaļām: 1. Meža zemes transformācijas tiesiskā nodrošinājuma analīze Latvijā un citās Eiropas valstīs. Nodaļā veikta pašreiz spēkā esošā meža zemes transformācijas procesu analīze, raksturoti normatīvie jēdzieni, pašvaldību kompetence, meža īpašnieku tiesības, pienākumi un atbildība transformācijas kontekstā. Apkopots ieskats vēsturiskajās likumdošanas normās Latvijā un vairāku Eiropas valstu aktuālajā pieredzē. 2. Pētījumu materiāls, periods un metodika. 3. Dabiskās meža vides vērtības un to analīze. Izklāstīts, kāds ir meža un meža zemes juridiskais definējums, kāda ir pašreizējā meža īpašumu struktūra Latvijā. Izvērsta diskusija par dabiskā meža vides vērtībām un normatīvi noteiktajām, analizēta to lomas un zudumu dažādā ietekme. 4. Meža zemes transformācijas izraisīto zaudējumu un kompensācijas aprēķināšanas metodika. Satur informāciju par vispārpieņemtajiem meža vērtību aprēķinu pamat modeļiem pasaulē un Latvijā. Ar praktiskiem piemēriem raksturota pašreizējā metode zaudējumu aprēķinam, ko izraisa meža zemes transformācija un sniegti priekšlikumi, kā to uzlabot. Iekļauta shēma, kas ataino autores izstrādāto metodi kompensācijas un zaudējumu aprēķinam, par pamatu Ņemot meža dabiskumu un ekoloģiskā nozīmīguma principu. Uzskatāmības labad grafiski salīdzinātas abas metodes, kas atspoguļo priekšlikumu būtību. 5. LR tiesisko aktu grozījumu priekšlikumi. Apkopoti priekšlikumi par nepieciešamajiem grozījumiem četros tiesību aktos, kas nodrošinātu to optimizāciju un novērstu pašreizējos trūkumus. 6. Kopsavilkums. Apkopotas autores atziņas, secinājumi un priekšlikumi, kas gūti padziļināti pētot un analizējot meža zemes transformācijas problemātiku Latvijā. Promocijas darba apjoms ir 106 lappuses; informācija apkopota 11 tabulās un 32 attēlos; izmantoti 98 literatūras avoti. Darba nobeigumā formulēti 5 secinājumi un 6 priekšlikumi.";"Bara, G., Latvia Univ. of Agriculture, Jelgava (Latvia). Faculty of Forestry";"Latvia University of Agriculture";"Latvia University of Agriculture";"AGRIS";"2008-12-31";"lv;en";"land policies;land use;research;forestry;land rights;forest land;land economics";"Forest Tenure";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"LVA";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=LV2008000243";"http://llufb.llu.lv/dissertation-summary/forest/Gunta-Bara-prom-d-kopsavilkums-2008-LLU-MF.pdf";"";"";"";"61"
"AGRIS:US201500184759";"technique for quantifying groundwater pumping and land subsidence using a nonlinear stochastic poroelastic model";"";"Subsidence in Yunlin County, Taiwan, is serious and continuous. The Taiwan High Speed Rail (THSR) route crosses the subsidence area and might be affected by differential settlements. It is important to evaluate the pumping quantity for water resource management and to predict the subsidence for land resource management to mitigate the subsidence problem in Taiwan. This study combines first-order second-moment (FOSM) stochastic poroelastic theory with nonlinear parameters to develop a FOSM nonlinear stochastic poroelastic model and applies it to quantify groundwater pumping and future subsidence with uncertainty. The additional loading and discharge are evaluated by fitting the subsidence historical data to the numerical model. The results show that the proposed model well describes the subsidence behavior and quantifies groundwater pumping. However, the numerical results are larger than the monitoring data at various depths, which might be due to the different compaction situations in individual formations of the aquifer system. The predicted subsidence at the Yuanchang monitoring well is the largest (0.32 ± 0.52 m in 2020) with consideration of the climate change effects, achieved by adding an additional discharge of 31.7 %. The large uncertainty is caused by the large variation of hydraulic conductivity caused by the heterogeneity of the aquifer system, which could be improved by doing more experiments or using a conditioned model. The information provided in this study is useful for the safety of THSR and for land and groundwater resource management in Yunlin County, Taiwan.";"Wang, Shih-Jung
Lee, Cheng-Haw
Hsu, Kuo-Chin";"";"Springer";"AGRIS";"2015-12-31";"en";"climate change;water management;land management";"Land, Climate change & Environment";"Land Use, Management & Investment";"TWN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500184759";"http://dx.doi.org/10.1007/s12665-014-3970-6";"";"";"";"8111-8124"
"AGRIS:US201600127213";"Integrated beef and wood production in Uruguay: potential and limitations";"";"Silvopastoral systems (SPSs) in Uruguay have been developed in the context of a recently formed plantation forestry sector. Beef cattle farmers have long been adopting forestry mostly as woodlots or SPSs. In spite of the potential complementary relationship between forestry and cattle husbandry, research in temperate regions is scarce. The objectives of this study were to identify constraints for the inclusion of forestry in cattle farms and to assess expansion potential for this land use. A survey was conducted on a sample of 104 landowners with cattle farms larger than 100 ha. The adoption of forestry in cattle farms was strongly associated with educational level and farm size. The most frequently mentioned advantage in forest plantations owners (FF) and farmers willing to adopt forestry (PWF) was the shelter that trees give to cattle, followed by the increase in calving rate. In those cases where more than one disadvantage was mentioned, environmental issues were the main factors constraining plantation forestry adoption. Over 18 % of FF farmers and 37 % of farmers not willing to adopt forestry (NWF) perceived land use conversion from forestry back to grassland pastures and the high costs involved as a major disadvantage.";"Bussoni, Adriana
Juan, Cabris
Fernández, Emilio
Boscana, Mariana
Cubbage, Frederick
Bentancur, Oscar";"";"Springer";"AGRIS";"2015-12-31";"en";"animal husbandry;landowners;farmers";"";"Land Use, Management & Investment";"URY";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600127213";"http://dx.doi.org/10.1007/s10457-015-9839-1";"";"";"";"1107-1118"
"AGRIS:US201400105091";"Co-kriging for modeling shallow groundwater level changes in consideration of land use/land cover pattern";"";"This study aimed at clarifying the relationship between the dynamics of land use/land cover (LULC) changes and decline in the groundwater levels, and specifying an LULC category strongly affecting such decline in a Quaternary sedimentary basin. Groundwater level data recorded at 26 observation wells for a 14-year period in the Kumamoto Plain, central Kyushu, southwest Japan, were used for the analysis. The general trends of LULC were detected by a satellite image classification technique and surface spline method, which highlighted the decreases in groundwater-recharge materials. As the next step, those trends of groundwater levels that were closely correlated with rainfall were removed from the level data set, and the resultant residual component levels were applied to co-kriging analysis with LULC categories. Co-kriging provided a detailed map of groundwater level variability. Furthermore, we propose a method, prediction of residual of groundwater level (PWL), to infer future residual groundwater levels from the supposed LULC pattern by co-kriging-based modeling. PWL was demonstrated to be effective because it clearly represented the decrease and increase in negative residual level areas, depending on the extent of rice fields in the past and in predicted future distribution scenarios.";"Moukana, Jean Aurelien
Asaue, Hisafumi
Koike, Katsuaki";"";"Springer";"AGRIS";"2013-12-31";"en";"land cover;land use";"";"Land Use, Management & Investment";"JPN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400105091";"http://dx.doi.org/10.1007/s12665-013-2235-0";"";"";"";"1495-1506"
"AGRIS:US201600180502";"Establishing turf grass increases soil greenhouse gas emissions in peri-urban environments";"";"Urbanization is becoming increasingly important in terms of climate change and ecosystem functionality worldwide. We are only beginning to understand how the processes of urbanization influence ecosystem dynamics and how peri-urban environments contribute to climate change. Brisbane in South East Queensland (SEQ) currently has the most extensive urban sprawl of all Australian cities. This leads to substantial land use changes in urban and peri-urban environments and the subsequent gaseous emissions from soils are to date neglected for IPCC climate change estimations. This research examines how land use change effects methane (CHâ) and nitrous oxide (NâO) fluxes from peri-urban soils and consequently influences the Global Warming Potential (GWP) of rural ecosystems in agricultural use undergoing urbanization. Therefore, manual and fully automated static chamber measurements determined soil gas fluxes over a full year and an intensive sampling campaign of 80Â days after land use change. Turf grass, as the major peri-urban land cover, increased the GWP by 415Â kg COâ-e haâ»Â¹ over the first 80Â days after conversion from a well-established pasture. This results principally from increased daily average NâO emissions of 0.5Â g NâO haâ»Â¹ dâ»Â¹ from the pasture to 18.3Â g NâO haâ»Â¹ dâ»Â¹ from the turf grass due to fertilizer application during conversion. Compared to the native dry sclerophyll eucalypt forest, turf grass establishment increases the GWP by another 30Â kg COâ-e haâ»Â¹. The results presented in this study clearly indicate the substantial impact of urbanization on soil-atmosphere gas exchange in form of non-COâ greenhouse gas emissions particularly after turf grass establishment.";"van Delden, Lona
Eloise Larsen
David Rowlings
Clemens Scheer
Peter Grace";"";"Springer";"AGRIS";"2016-12-31";"en";"urbanization;land cover;urban areas";"Urban Tenure";"Land Use, Management & Investment";"001";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600180502";"http://dx.doi.org/10.1007/s11252-016-0529-1";"";"";"";"749-762"
