ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"AGRIS:US201500216497";"Global Soil Moisture From the Aquarius/SAC-D Satellite: Description and Initial Assessment";"";"Aquarius satellite observations over land offer a new resource for measuring soil moisture from space. Although Aquarius was designed for ocean salinity mapping, our objective in this investigation is to exploit the large amount of land observations that Aquarius acquires and extend the mission scope to include the retrieval of surface soil moisture. The soil moisture retrieval algorithm development focused on using only the radiometer data because of the extensive heritage of passive microwave retrieval of soil moisture. The single channel algorithm (SCA) was implemented using the Aquarius observations to estimate surface soil moisture. Aquarius radiometer observations from three beams (after bias/gain modification) along with the National Centers for Environmental Prediction model forecast surface temperatures were then used to retrieve soil moisture. Ancillary data inputs required for using the SCA are vegetation water content, land surface temperature, and several soil and vegetation parameters based on land cover classes. The resulting global spatial patterns of soil moisture were consistent with the precipitation climatology. Initial assessments were performed using in situ observations from the U.S. Department of Agriculture Little Washita and Little River watershed soil moisture networks. Results showed good performance by the algorithm for these land surface conditions for the period of August 2011–June 2013 (rmse = 0.031 m3/m3, Bias = −0.007 m3/m3, and R = 0.855). This radiometer-only soil moisture product will serve as a baseline for continuing research on both active and combined passive–active soil moisture algorithms. The products are routinely available through the National Aeronautics and Space Administration data archive at the National Snow and Ice Data Center.";"Bindlish, Rajat
Jackson, Thomas
Cosh, Michael
Zhao, Tianjie
O'Neill, Peggy";"";"";"AGRIS";"2015-12-31";"en";"land cover";"";"Land Use, Management & Investment";"001";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500216497";"http://dx.doi.org/10.1109/LGRS.2014.2364151";"";"";"";"923-927"
"AGRIS:US201301045973";"Integrating socio-economic and biophysical data to underpin collaborative watershed management";"";"";"Curtis, A.
Byron, I.
MacKay, J.";"";"";"AGRIS";"2005-12-31";"en";"landowners";"";"";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301045973";"http://www.awra.org/jawra/index.html";"";"";"";"549-563"
"AGRIS:RS2011001193";"Land use change for flood protection - a prospective study for the restoration of the river Jelašnica watershed [Serbia]";"";"Serbia’s hilly-mountainous regions are extremely vulnerable to flooding as a consequence of their natural characteristics and human impacts. Land mismanagement influences the development of erosion processes, and causes soil degradation that significantly reduces the land’s capacity to infiltrate and retain rainwater. Inappropriate land use as well as development activities replace permeable with impervious surfaces in the watershed. This leads to more rapid runoff generation and the more frequent appearance of torrential floods and bed-load deposits on downstream sections. Environmental degradation creates economicsocial problems within local societies which is often followed by depopulation. Restoring watersheds to their optimal hydrologic state would reduce flood discharge and by increasing groundwater recharge would increase both low-flow and average discharges in springs and streams. Best management practices could be developed through the application of specific combinations of biotechnical, technical and administrative measures, and by using the concept of natural reservoirs. The design of such practices is explored through a case study of the watershed of the river Jelašnica, southeastern Serbia. Realization of these planned restoration works should help decrease the annual yields of erosive material by 44.1% and the specific annual transport of sediment through hydrographic network by 43.6%. Representative value of the coefficient of erosion will be reduced from Z=0.555 to Z=0.379. The value of maximal discharge Qmax-AMCIII(1%)=54.17 cubic meter/s, before restoration, is decreased to Qmax-AMCIII(1%)=41.22 cubic meter/s after restoration, indicating the improvement of hydrological conditions, as a direct consequence of land use changes. Administrative measures are applied through Plans for Announcement of Erosive Regions and Protection from Torrential Floods in the Territory of Leskovac Municipality.";"Ristić, R., Faculty of Forestry, Belgrade (Serbia)
Radić, B., Faculty of Forestry, Belgrade (Serbia)
Vasiljević, N., Faculty of Forestry, Belgrade (Serbia)
Nikić, Z., Faculty of Forestry, Belgrade (Serbia)";"";"";"AGRIS";"2011-12-31";"en";"land policies;land management;land economics";"";"Land Policy & Legislation;Land Use, Management & Investment";"SRB";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=RS2011001193";"http://glasnik.sfb.bg.ac.rs/pdf/103/07.pdf";"";"";"";"115-130"
"AGRIS:QL2012001306";"Synthesis of research issues and capacity building in water and land resources management in Ethiopia";"";"This paper presents an overview and synthesis of the key research and capacity building issues arising from the workshop presentations and the papers. Three days of intensive deliberations by professionals from various research, development and governmental organizations, and of diverse disciplines, backgrounds and nationalities have clearly acknowledged that water management issues remain very crucial for poverty alleviation and rural development in Ethiopia  the overwhelming proportion of the population depends on smallholder agricultural production, which is highly constrained by water availability (absence of perennial rivers, high spatial and temporal availability of rainfall, etc.). This situation, over the years, has generated a critical need for efficient water and land management to reduce production risks and hazards, and enhance stable agricultural and livestock production. Recent decades have witnessed various efforts in the area of irrigation and supplementary irrigation (and other development initiatives), employing various water harvesting technologies, construction of micro dams, diversions structures, etc., which were largely combined with traditional yield-enhancing methods to facilitate sustainable smallholder agricultural production.Most of these efforts did not only fall short of their desired objectives of improving smallholder production conditions but also generated a host of other problems which aggravated smallholder production conditions: the large scale irrigation schemes (e.g. Awash Basin and elsewhere) resulted in secondary soil salinization where large tracts of land have gone out of production; the spontaneous construction of micro-dams across the country (especially in Tigray) is associated with human and livestock health hazards that in some cases has resulted into abandonment of the dams; the production potential of extensive watersheds remain largely unexploited or inappropriately utilized, resulting in extensive degradation of fragile lands, and so on. The potential for effectively integrating crops and livestock management in the context of growing water in complementary crop-livestock systems remains largely unexploited, especially from the perspective of efficient water and land utilization. The limited success of most of the technologies in Ethiopia calls attention to a dire need for research and capacity building to understand the complex issues of water and land management, so as to enhance national and local capacity to deal with water and land management issues to enhance food security, poverty alleviation and national economic development.";"Kamara, A. B.
McCornick, P.";"";"";"AGRIS";"2003-12-31";"en";"poverty;capacity building";"";"";"ETH";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=QL2012001306";"http://publications.iwmi.org/pdf/H032530.pdf";"";"";"";""
"AGRIS:US201500001835";"Forested Landscapes Promote Richness and Abundance of Native Bees (Hymenoptera: Apoidea: Anthophila) in Wisconsin Apple Orchards";"";"Wild bees provide vital pollination services for many native and agricultural plant species, yet the landscape conditions needed to support wild bee populations are not well understood or appreciated. We assessed the influence of landscape composition on bee abundance and species richness in apple (Malm spp.) orchards of northeastern Wisconsin during the spring flowering period. A diverse community of bee species occurs in these apple orchards, dominated by wild bees in the families Andrenidae and Halictidae and the honey bee, Apis mellifera L. Proportion of forest area in the surrounding landscape was a significant positive predictor of wild bee abundance in orchards, with strongest effects at a GIS (Geographic Information Systems) buffer distance of 1,000 m or greater. Forest area also was positively associated with species richness, showing strongest effects at a buffer distance of 2,000 m. Nonagricultural developed land (homes, lawns, etcetera) was significantly negatively associated with species richness at buffer distances >750 m and wild bee abundance in bowl traps at all distances. Other landscape variables statistically associated with species richness or abundance of wild bees included proportion area of pasture (positive) and proportion area of roads (negative). Forest area was not associated with honey bee abundance at any buffer distance. These results provide clear evidence that the landscape surrounding apple orchards, especially the proportion of forest area, affects richness and abundance of wild bees during the spring flowering period and should be a part of sustainable land management strategies in agro-ecosystems of northeastern Wisconsin and other apple growing regions.";"Watson, J.C.
Wolf, A.T.
Ascher, J.S.";"";"Entomological Society of America";"AGRIS";"2011-12-31";"en";"sustainable land management";"Land, Climate change & Environment";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500001835";"http://dx.doi.org/10.1603/EN10231";"";"";"";"621-632"
"AGRIS:QL2012001302";"Water rights issues in agriculture";"";"";"Meinzen-Dick, R.";"";"";"AGRIS";"2003-12-31";"en";"water rights;farmers";"";"Access to Land & Tenure Security";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=QL2012001302";"http://www.iwmi.cgiar.org/assessment/FILES/pdf/publications/other/Issues.pdf";"";"";"";""
"AGRIS:US201500063736";"use of visible and near-infrared reflectance measurements for identifying the source of suspended sediment in rivers and comparison with geochemical fingerprinting";"";"PURPOSE: Visible and near-infrared (Vis-NIR) reflectance measurements may be an alternative technique to identify suspended sediment sources in streams of headwater catchments. In this study, we examined if Vis-NIR reflectance measurements are capable of estimating sediment source contributions to sediment yield and compared this technique with a more conventional (i.e. geochemical) technique. MATERIALS AND METHODS: Two headwater catchments in Ethiopia, Unta (2,052 ha) and Desera (1,657 ha), were analysed with the same techniques in order to find similarities and differences in the results obtained. The first technique used Vis-NIR spectral analysis as a fingerprint, using a partial least squares regression model. The second technique was a quantitative composite fingerprinting technique using geochemical analysis of source materials and suspended sediment samples. As a comparison, the partial least squares model was also used on the geochemical data. In August and September 2009, 30 soil samples of three different land uses (landslides, croplands, and grazing lands) and 21 suspended sediment samples at the catchment outlet were collected. Source samples were sieved to <63 μm. Geochemical analyses consisted of total element concentrations, percentage carbon, percentage nitrogen, and atom percentage ¹⁵N and δ¹³C. Reflectance measurements were taken on dried source samples with a spectrometer. RESULTS AND DISCUSSION: Neither technique was able to predict the contributions of the three land use types; they could only distinguish between landslide and topsoil material. The agreement between the results of both techniques was significant for the Unta catchment (R ² = 0.80) but not for the Desera catchment (R ² = 0.39). The uncertainty of the technique using Vis-NIR reflectance measurements was slightly higher than with the geochemical approach. Both techniques revealed that topsoil erosion played an important role during storm runoff discharges. Using the partial least squares model for the geochemical data revealed that uncertainty can differ greatly when using other statistical techniques. CONCLUSIONS: The quantitative composite fingerprinting technique using spectral signatures from both source and suspended sediment samples was able to quantify the contribution of two source materials (landslides and topsoil). It provided a faster and more cost effective alternative to the conventional geochemical procedure.";"Verheyen, Dries
Diels, Jan
Kissi, Endalkachew
Poesen, Jean";"";"Springer";"AGRIS";"2014-12-31";"en";"land use;grazing lands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"ETH";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500063736";"http://dx.doi.org/10.1007/s11368-014-0938-9";"";"";"";"1869-1885"
"AGRIS:US2016221009";"Developing a Questionnaire for Valuing Changes in Natural Resource Management in the George Catchment, Tasmania";"";"review, expert interviews, biophysical modelling and focus group discussions were used to design a Choice Modelling (CM) questionnaire. This questionnaire was used to value changes in natural resource management in the George catchment, Tasmania.This report describes the questionnaire development, the selection of George catchment attributes and the assessment of attribute levels. The (experimental) design and delivery of the questionnaire are also presented.";"Kragt, Marit Ellen
Bennett, Jeffrey W.";"";"";"AGRIS";"2008-11-31";"en";"";"";"";"";"Reports & Research";"http://agris.fao.org/agris-search/search.do?recordID=US2016221009";"http://purl.umn.edu/94807";"";"";"";""
"AGRIS:US201600001844";"Where is the backward Russian peasant? Evidence against the superiority of private farming, 1883–1913";"";"This contribution deals with agricultural dynamics in late-Imperial Russia. Based upon a comprehensive micro-level data set on annual yields between 1883 and 1913, we provide insight into regional differences of agricultural growth and the development prospects of Russian agriculture before WWI. Making use of the fact that contemporary Russian statistics distinguished between mostly communally governed open fields and privately owned land, we are able to test the implications of different land tenure systems for agricultural yield growth. In a broader sense, we seek to challenge the common narrative of Russia as an exception to the pan-European picture of economic development during the era of industrialization.";"Kopsidis, Michael
Bruisch, Katja
Bromley, Daniel W.";"";"Routledge";"AGRIS";"2015-12-31";"en";"farming systems;land tenure";"";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"RUS";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600001844";"http://dx.doi.org/10.1080/03066150.2014.990895";"";"";"";"425-447"
"AGRIS:US201301960261";"Effects of a simulated agricultural runoff event on sediment toxicity in a managed backwater wetland";"";"We examined the effects of an amended mixture of three pesticides, atrazine (72.7 g), S-metolachlor (54.5 g), and permethrin (both cis and trans isomers; 11.4 g), on 10-day sediment toxicity to Hyalella azteca in a managed natural backwater wetland after a simulated agricultural runoff event. Sediment samples were collected at 10, 40, 100, 300, and 500 m from inflow 13 days prior to amendment and 1, 5, 12, 22, and 36 days post-amendment. Background pesticide concentrations ranged from <1 to 977, <1 to 119, and <1 to 2 μg kg−1, for atrazine, S-metolachlor, and permethrin, respectively. Average post-amendment atrazine and S-metolachlor were 2,915–3,927 and 3–20 μg kg−1, respectively at 10–40 m and 538–872 and <1 μg kg−1, respectively at 300–500 m. Average post-amendment permethrin was 65–200 μg kg−1 at 10–40 m and 1–10 μg kg−1 at 300–500 m. H. azteca 10-day survival varied spatially and temporally up to 100 m from inflow. Animal growth, independent of survival, was reduced 40 and 100 m from inflow on day 36, showing continued sediment toxicity of up to 100 m from inflow more than 1 month after amendment. Animal survival and growth were unaffected at 300 and 500 m from inflow throughout the study period. Correlations of pesticide concentrations and H. azteca responses indicated that observed sediment toxicity was primarily from permethrin with potential additional synergistic toxicity from atrazine and methyl parathion. Study results indicate that natural backwater wetlands can be managed to ameliorate pesticide mixture 10-day sediment toxicity to H. azteca within 300 m of inflow and smaller wetlands (≤100 m) may require several months of effluent retention to mitigate effects.";"Lizotte, Richard E. Jr.
Shields, F. Douglas Jr.
Testa, Sam III";"";"";"AGRIS";"2012-12-31";"en";"land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301960261";"http://dx.doi.org/10.1007/s11270-012-1287-1";"";"";"";"5375-5389"
"AGRIS:US201500217367";"Rural development and challenges establishing sustainable land use in Eastern European countries";"";"The European Union Rural Development Policy (RDP) for the period 2007–2013 seeks to establish a coherent and sustainable framework for the future of Europe's rural areas and is closely related to the improvement of living conditions in the countryside involving aspects of housing, the environment, infrastructure, communication, employment possibilities, land management, etc. Such interventions are very welcome in many Central and Eastern European countries where land reform after the collapse of the Soviet regime has resulted in a worrying drift towards rural depopulation. It is expected that the land consolidation (LC) process will not only allow solutions to the structural problems of rural land but could also create viable rural areas through improvements to rural services and infrastructure, and incentives for economic diversification, etc. Permanent and fluent communication between private and public interest groups is a most important aspect of achieving the stated objectives of land consolidation. However, this presently takes the form of a monologue rather than a dialogue in many Central and Eastern European countries. Today, and after the period of the currency of EU RDP 2007–2013, it is necessary to investigate the attitude and expectations of the interested parties if further degradation is to be avoided and the attractiveness of rural areas through LC projects is to be enhanced. The case study introduced in this paper, based on quantitative and qualitative surveys done with related key groups in Lithuania, reveals the main problems and offers possible solutions which should be reflected in the legislation to avoid the future degradation of rural areas.";"Pašakarnis, Giedrius
Morley, David
Malienė, Vida";"";"Elsevier";"AGRIS";"2013-12-31";"en";"land use;land reform;rural areas;rural development";"";"Land Use, Management & Investment";"150;LTU";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500217367";"http://dx.doi.org/10.1016/j.landusepol.2012.05.011";"";"";"";"703-710"
"AGRIS:US201500217366";"Mapping syndromes of land change in Spain with remote sensing time series, demographic and climatic data";"";"The country of Spain is representative of land change processes in Mediterranean member states of the European Union (EU). These land change processes are often triggered by European, national and sub-national policies and include widespread land abandonment and urbanisation trends, as well as an increase in land use intensities accompanied by strong exploitation of water resources. The Mediterranean is part of the dryland ecoregion, which is particularly vulnerable to ecosystem degradation. While remote sensing data permit the characterisation of the temporal dimension of land surface processes, the syndrome-based approach aims to integrate this with information on local/regional socio-economic and physical frameworks. In this study, we incorporated two major drivers of land change, climatic boundary conditions and population density change, to understand the patterns of the assessed land cover changes. We used the Mediterranean Extended Daily One Km AVHRR Data Set (MEDOKADS), which represents the Mediterranean Basin at a resolution of 1km² for the period of 1989–2004 at 10-day time intervals. The long-term vegetation trend could be characterised based on a linear regression analysis of Normalised Difference Vegetation Index (NDVI) values. Further descriptors of phenology were calculated, such as the amplitude of annual cycles or the date of occurrence of the annual maximum of vegetation cover. Subsequently, trend analysis was applied to these parameters to map phenology shifts representative of changes in land use/cover. Next, a rule-based classification was employed to integrate the individual results and assign syndromes representing specific land change process patterns. For natural and semi-natural areas, locations characterised by increasing biomass are associated with areas of population loss due to migration to urban centres. By contrast, many fertile agricultural areas are associated with intensification processes, including the expansion of irrigation schemes. Furthermore, areas that are dominated by inter-annual variability in precipitation were identified by employing the results of an analysis of NDVI–rainfall relationships. The resulting data set identifies major land change syndromes for the whole of Spain and links the apparent results of change to driving factors and causes, thus serving as an excellent data source to inform policy makers of effects caused by legislative and management actions.";"Stellmes, M.
Röder, A.
Udelhoven, T.
Hill, J.";"";"Elsevier";"AGRIS";"2013-12-31";"en";"urbanization;land cover";"Urban Tenure";"Land Use, Management & Investment";"ESP";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500217366";"http://dx.doi.org/10.1016/j.landusepol.2012.05.007";"";"";"";"685-702"
"AGRIS:US201500217365";"Measuring transaction costs incurred by landowners in multiple land-use situations";"";"This paper describes the development and implementation of a method to measure the transaction costs in situations of multiple land-use, where the actions of one actor have negative effects on the other and vice versa (i.e., where the two actors’ usage patterns are interdependent). In situations where more than one agent is using a limited resource, transaction costs arise, which may affect the governance of that resource. For example, in northern Sweden the forestry and reindeer husbandry sectors incur transaction costs during consultations over land-use management. The analysis presented here indicates that the transaction costs incurred by the forestry industry are mainly affected by the number of consultations held, and that the industry's costs could be reduced if more of the reindeer-herding communities drew up formal land-use plans (RBP). The availability of these RBP affected the behaviour of the forestry companies’ agents. For example, they were more likely to draw up detailed plans prior to consultations when a RBP was available. The method used to measure and model transaction costs may be useful in other situations involving multiple interdependent actors competing for the use of a common resource, especially in cases involving co-management.";"Widmark, Camilla
Bostedt, Göran
Andersson, Mats
Sandström, Camilla";"";"Elsevier";"AGRIS";"2013-12-31";"en";"forestry;land use;landowners";"Forest Tenure";"Land Use, Management & Investment";"SWE";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500217365";"http://dx.doi.org/10.1016/j.landusepol.2012.05.012";"";"";"";"677-684"
"AGRIS:US201500217364";"Considering the multiple purposes of land in Zimbabwe's economic recovery";"";"A preoccupation with the idea of land as a productive asset continues to dominate donor policy prescriptions imposed on poor nations of the world. The presumption is that a view of land as a productive asset implies security which then induces investment and improvements in agricultural productivity. Emerging evidence from Zimbabwe's fast track land reform programme shows a nuanced and complex picture whereby land has multiple and often conflicting meanings to individuals, groups, and the state: as a productive asset, political instrument, symbol of belonging, and as a safety net for the poor. Any policy to support a revitalized agricultural sector in post – crisis Zimbabwe will need to take account of the multiple meanings of land and build on emerging trends of land reform beneficiary, white farmer, and private sector collaboration; as well as livelihoods diversification.";"Chavunduka, Charles M.
Bromley, Daniel W.";"";"Elsevier";"AGRIS";"2013-12-31";"en";"land reform;farmers";"";"";"ZWE";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500217364";"http://dx.doi.org/10.1016/j.landusepol.2012.05.004";"";"";"";"670-676"
"AGRIS:US201300101219";"River and Reservoir Operations Model, Truckee River basin, California and Nevada, 1998";"";"";"Berris, Steven N. (Steven Neil)
Hess, Glen W. (Glen William)
1960-
Bohman, Larry R.";"Geological Survey (U.S.);Truckee-Carson Program (Geological Survey)";"U.S. Dept. of the Interior, U.S. Geological Survey";"AGRIS";"2001-12-31";"en";"water rights";"";"Access to Land & Tenure Security";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300101219";"http://purl.access.gpo.gov/GPO/LPS23088";"";"";"";""
"AGRIS:US2016202021";"The Impact of Property Rights Imperfections on Resource Allocation: Co-Ownership of Land in Bulgaria";"";"This paper analyzes how imperfections of property rights affect allocation of assetsand welfare, using micro-survey data from Bulgaria. Co-ownership of assets iswidespread in many countries due to inheritance. Central and Eastern Europe offersan interesting natural experiment to assess the effects of such rights imperfectionsbecause of the asset restitution process in the 1990s. Bulgaria is particularlyinteresting because of the prominence of the co-ownership problem (about half of allland plots are co-owned), because of the strong fragmentation of land, and because oflegislation providing an instrument to separate out chosen (endogenous) versus forced(exogenous) forms of co-ownership. We find that land in co-ownership is much morelikely to be used by less efficient farm organizations or to be left abandoned, and thatit leads to significant welfare losses.";"Vranken, Liesbet
Macours, Karen
Noev, Nivelin
Swinnen, Johan F.M.";"";"AgEcon Search";"AGRIS";"2007-12-31";"en";"";"";"";"151;BGR";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016202021";"http://purl.umn.edu/9449";"";"";"";""
"AGRIS:US201500162446";"Frequent fire protects shortleaf pine (Pinus echinata) from introgression by loblolly pine (P. taeda)";"";"Across much of the globe, fire is a major disturbance agent of forest and grassland communities. The removal of fire from previously fire-maintained ecosystems, which has occurred in many areas, changes species composition, favoring later less fire tolerant species over fire-adapted ones. A recent measured increase in the rate of hybridization between the fire-adapted shortleaf pine (Pinus echinata) and less fire-adapted loblolly pine (P. taeda) suggests that introgression may be an emerging threat to shortleaf pine as a genetically distinct species. We used 25 microsatellite markers on seedlings and saplings to test how the use of frequent fire affects the survival of hybrids between the two species by contrasting species makeup and hybridity in regularly burned areas (every 2 years) to that in neighboring unburned areas, both with mixed canopies of loblolly pine, shortleaf pine, and hybrids. The results show that frequent prescribed fire selects against loblolly pine and hybrids, restoring the community to one dominated by shortleaf pine. These results are the first to indicate that frequent fire can resist introgression between two co-occurring native species and that fire exclusion as a land management policy may be having unrecognized deleterious effects on the genetic integrity of species previously isolated from one another based on fire tolerance.";"Stewart, John F.
Will, Rodney E.
Robertson, Kevin M.
Nelson, C. Dana";"";"Springer";"AGRIS";"2015-12-31";"en";"land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500162446";"http://dx.doi.org/10.1007/s10592-014-0669-x";"";"";"";"491-495"
"AGRIS:LV2015000361";"Long-term fragmentation dynamics in semi-natural forest landscape";"Fragmentācijas ilgtermiņa dinamika meža ainavā bez cilvēka saimnieciskās darbības ietekmes";"Study was conducted in north-eastern Latvia (57° 38’ N, 22° 17’ E): in a part of Slitere National Park that was un-managed since year 1923 and affected by large storm in November of 1969. Supervised classification of Corona and Landsat 5 images of the area (in total 1646 ha) from years before and after the storm (1966–2010) were carried out and parameters characterizing the fragmentation calculated for 3 land-cover classes: forest, areas with low woody biomass and non-forest areas. Influence of windthrow on forest landscape was considerable: areas characterized as “forests” (dominant age exceeds that of young stands) were reduced by 53.3 % in year 1972 (3 years after the storm) in comparison to 1966. Statistically significant influence of storm in land-cover classes were found to mean patch size, mean shape index and mean weighted Euclidean distance. Major part of the analysed un-managed landscape had returned to land-cover class “forest” already 19 years after the storm. However, changes in Shannon’s diversity index demonstrated, that fragmentation of forest landscape had returned to pre-storm state only 30 years after the event. Therefore, if storms are predicted to occur in a frequency less than 30 years, their impact on un-managed (natural) forest landscape could be notable and permanent, changing also the habitat structure. Immediately after the storm mean weighted Euclidean distance between forest patches increased by 45 m. If such situation remains for a long time in future it can influence organisms with small dispersal distances, shaping the composition of species in natural forests. In contrast, detected changes in mean length of the edges might not have notable impact on the ecological diversity in heterogeneous natural forests.

Pētīts meža masīvs Slīteres nacionālā parka daļā, kur kopš 1923. gada izveidots rezervāts (aizliegta saimnieciskā darbība), kuru skārusi 1969. gada novembra vētra. Izmantojot Corona un Landsat 5 satelītattēlus, kas iegūti pirms un pēc vētras (laika periodā no 1966. līdz 2010. gadam), šim meža masīvam (kopā 1646 ha) veikta pārraudzītā klasifikācija. Aprēķinātas fragmentāciju raksturojošo indikatoru vērtības trim zemes virsmas seguma klasēm: platības ar zemu kokaudzes biomasu (t.sk. jaunaudzes), nemeža zemes un mežaudzes (meži, kas pārsnieguši jaunaudzes vecumu). Platība, kas klasificēta kā mežaudze, trīs gadus pēc vētras bija par 53,3 % mazāka nekā pirms tās. Tūlīt pēc vētras samazinājās arī vidējais šīs klases plankuma lielums un pieauga plankumu skaits; 30 gadus pēc vētras (1998. gadā) vidējā plankuma platība bija statistiski būtiski lielāka nekā uzreiz pēc tās, tomēr vēl pēc 10 gadiem, lai gan vidējā platība bija lielāka, atšķirības vairs nebija statistiski būtiskas. Tāpat konstatēts, ka mežaudžu vidējā laukumu forma pirms un 20–40 gadus pēc vētras nozīmīgi (vai statistiski būtiski) neatšķīrās. Vidējais attālums starp mežaudžu klases plankumiem uzreiz pēc vētras (1972. gadā) pieauga par 45 m un bija statistiski būtiski atšķirīgs gan no situācijas pirms, gan 20–40 gadus pēc vētras, bet statistiski būtiskas šī rādītāja atšķirības starp stāvokli pirms (1966. gadā) un pēc vētras (1988., 1998., 2010. g.g.) netika konstatētas.";"Baders, E., Latvian State Forest Research Inst. Silava, Salaspils (Latvia)
Purina, L., Forest Industry Competence Centre, Riga (Latvia)
Libiete, Z., Latvian State Forest Research Inst. Silava, Salaspils (Latvia)
Nartiss, M., University of Latvia, Riga (Latvia). Faculty of Geography and Earth Sciences
Jansons, A., Latvian State Forest Research Inst. Silava, Salaspils (Latvia)";"";"";"AGRIS";"2014-12-31";"lv";"forest land;land policies;land economics";"Forest Tenure";"Land Policy & Legislation;Land Use, Management & Investment";"LVA";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=LV2015000361";"http://www.silava.lv/userfiles/file/Mezzinatne%2028961)2014/4_Baders_Mezzinatne_28.pdf";"";"";"";"91-107"
"AGRIS:US201301911257";"Improving landscape connectivity in forest districts: A two-stage process for prioritizing agricultural patches for reforestation";"";"Connectivity is a key concern in natural resource planning. Many studies have focused on the development of methods, tools and indices for the assessment of both components of connectivity: structural and functional. In particular, approaches based on graph theory principles have been recently proposed and are being increasingly applied to guide landscape connectivity conservation. However, forest planners and managers still need effective and operational methodologies to detect those landscapes where connectivity should be treated as a particularly critical conservation concern. In addition, in the Mediterranean, as in other parts of the world, socioeconomic changes in the last decades have driven the abandonment of many formerly cultivated lands. This poses both a challenge and an opportunity for managers intending to restore ecological connectivity in forested areas. In this context, setting adequate priorities for the reforestation of agricultural lands is of outmost importance. Here we show how a two-stage hierarchical methodology based on network analysis can be used to meet these needs. In particular, we apply a graph metric based on the measurement of habitat availability at the landscape scale (the Integral Index of Connectivity) to two Mediterranean forest districts in Spain with different management objectives and environmental heterogeneity. First, we identify those landscapes where efforts to improve forest connectivity should be concentrated. In a second stage, we prioritize within those landscapes the individual patches of agricultural lands that, being available for a potential reforestation program, would contribute most to uphold connectivity and ecological flows at wide spatial scales. We show how the extent of the agricultural patches is not strictly related to the contribution to connectivity they would provide if reforested, and how the results of such analysis vary with species traits (dispersal capabilities). We discuss the suitability of the proposed approach for forest landscape planning purposes and conclude that it can provide a useful diagnosis and helpful guidelines for the development of efficient reforestation programs that might be applied in a variety of situations for improving the ecological coherence of forest landscapes.";"García-Feced, C.
Saura, S.
Elena-Rosselló, R.";"";"Elsevier";"AGRIS";"2011-12-31";"en";"land management";"";"Land Use, Management & Investment";"ESP";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301911257";"http://dx.doi.org/10.1016/j.foreco.2010.09.047";"";"";"";"154-161"
