ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Language;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"NARCIS:ut:oai:ris.utwente.nl:publications/9f03f34b-d0a0-428b-9e8e-d2c6a4aca96c";"An assessment of female participation in minor irrigation systems of Sri Lanka";"";"";"van der Molen, I.
Faculty of Behavioural, Management and Social Sciences
Department of Governance and Technology for Sustainability";"";"International Water Management Institute";"NARCIS";"2001-12-31";"en";"households;land ownership;women;women";"Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"LKA";"Journal Articles & Books";"https://www.narcis.nl/publication/RecordID/oai%3Aris.utwente.nl%3Apublications%2F9f03f34b-d0a0-428b-9e8e-d2c6a4aca96c";"https://research.utwente.nl/en/publications/an-assessment-of-female-participation-in-minor-irrigation-systems-of-sri-lanka(9f03f34b-d0a0-428b-9e8e-d2c6a4aca96c).html";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"women;METIS-202422;Statistics;Sri Lanka;Water scarcity;Water resources;Land ownership;farmers’ associations;IR-42644;Rehabilitation;Farmer participation;Households;Leadership;Decision Making;Gender;rain";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/357478";"Informatie met inspiratie; Aanbevelingen voor communicatie van het rijk met gemeenten en waterschappen over Nationale Landschappen";"";"Dit rapport gaat in op de vraag hoe communicatie en voorlichting over Nationale Landschappen ingezet moeten worden in de richting van gemeenten en waterschappen, om de doelen van het Rijk te realiseren. Via 27 gesprekken in zes verschillende Nationale Landschappen is een beeld verkregen van de ambities en verwachtingen rond Nationale Landschappen die bij deze actoren leven. De beelden en verwachtingen van gemeenten lopen uiteen, wat onder meer samenhangt met de ervaringen die ze hebben met ander gebiedsgericht beleid, terwijl bij waterschappen het beeld van een `aanverwant belang¿ overheerst. Het Rijk zou in zijn communicatie de achtergronden en algemene boodschap van Nationale Landschappen moeten overbrengen, en daarbij kunnen inspelen op aanwezig draagvlak in gebieden. Naar gemeenten toe zou het Rijk vooral een informerende communicatiestrategie kunnen hanteren, terwijl waterschappen daarnaast een inspirerende strategie vragen.";"Leneman, H.
Kroon, van der, S.M.A.
Overbeek, M.M.M.
Graaff, de, R.P.M.";"";"Wageningen Economic Research";"NARCIS";"2007-12-31";"nl";"land use planning";"";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F357478";"http://library.wur.nl/WebQuery/wurpubs/357478";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landschapsbescherming;regionale planning;besluitvorming;overheidsbeleid;communicatie;voorlichting;nationale landschappen;gemeenten;provincies;waterschappen;Natuurbescherming;Landgebruiksplanning;landscape conservation;regional planning;decision making;government policy;communication;extension;national landscapes;municipalities;provinces;polder boards;Nature Conservation;Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/357421";"Mensen kijken: Je weet niet wat je ziet! Essay";"";"In recente Nederlandstalige literatuur spelen mens en ruimte een belangrijke rol. Dimitri Verhulst geeft in zijn boek ""De helaasheid der dingen"" een indringend beeld van een locale subcultuur die op allerlei manieren in aanraking komt met een bemoeizuchtige buitenwereld. Met behulp van dit boek laat Henk de Haan in dit essay zien dat als we iets willen weten over mensen, we vaak uit romans meer inspiratie kunnen putten dan uit de wetenschappelijke literatuur. Identiteit is een centraal begrip in de relatie tussen mens en ruimte";"Haan, de, H.J.";"";"";"NARCIS";"2007-12-31";"nl";"land use planning";"";"";"Journal Articles & Books";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F357421";"http://library.wur.nl/WebQuery/wurpubs/357421";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"4";"architectuur;regionale ontwikkeling;open ruimten;literatuur;identiteit;Landgebruiksplanning;architecture;regional development;open spaces;literature;identity;Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/356758";"Nationaal Landschap de Noordelijke Friese Wouden";"";"De Noordelijke Friese Wouden zijn aangewezen als Nationaal Landschap. Inrichting hiervan zal plaats vinden in een proces met belanghebbenden, onder wie bewoners en bezoekers. Hoe zou volgens hen het landschap eruit moeten zien en hoe kunnen de lokale actoren rekening houden met hun wensen?";"Stobbelaar, D.J.
Kuijper, F.";"";"";"NARCIS";"2007-12-31";"nl";"agriculture;land use;land use planning";"Land, Climate Change & Environment";"";"Journal Articles & Books";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F356758";"http://library.wur.nl/WebQuery/wurpubs/356758";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"10";"landschap;landgebruik;landbouw;participatie;nationale landschappen;friese wouden;Landgebruiksplanning;landscape;land use;agriculture;participation;national landscapes;friese wouden;Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/356517";"Bestuurlijke variëteit in natuur- en landschapsbeleid : vergelijkende analyse van regionale beleidsarrangementen rond de Wijde Biesbosch, het Drents-Friese Wold en het Groote Veld";"";"Er is in Nederland veel natuurbeleid, maar hoe wordt dat eigenlijk uitgevoerd? Wie doet dat en wie zijn er bij betrokken? Deze studie geeft een inzicht in de diverse manieren waarop het Nederlandse natuur- en landschapsbeleid vorm krijgt en wordt uitgevoerd. Deze variëteit wordt in beeld gebracht op basis van drie casestudies op regionaal niveau. De studie is onder andere gebaseerd op interviews met ervaringsdeskundigen. Mede daarom kan deze studie worden gezien als `spiegel¿ voor eigen ervaringen met gebiedsgericht natuur- en landschapsbeleid.";"Boer, de, S.
Zouwen, van der, M.W.
Roza, P.
Berg, van den, J.";"";"";"NARCIS";"2007-12-31";"nl";"land use planning";"";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F356517";"http://library.wur.nl/WebQuery/wurpubs/356517";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"natuurbescherming;landschapsbescherming;landschap;regionaal beleid;noord-brabant;land van heusden en altena;friese wouden;achterhoek;Landgebruiksplanning;nature conservation;landscape conservation;landscape;regional policy;noord-brabant;land van heusden en altena;friese wouden;achterhoek;Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/355334";"Casestudy Nederweert : achtergrondrapport van de evaluatie reconstructie zandgebieden";"";"Dit rapport doet verslag van een kwalitatief casestudyonderzoek naar het proces en de resultaten van de reconstructie in het gebied Nederweert. Het is een achtergrondstudie van de evaluatie reconstructie zandgebieden. In dit rapport staat het proces rond planvorming en uitvoering van de reconstructie centraal (2000-2006). Eveneens wordt aandacht besteed aan de reconstructiepilot die in de periode 1999-2003 plaatsvond. De belangrijkste conclusie is dat de uitvoering van de reconstructie in het gebied Nederweert tot nu toe moeizaam is verlopen, doordat onvoldoende duidelijk is wat de gebiedspartijen met de reconstructie willen bereiken. Enerzijds is sprake van een gebrek aan `planeigenaarschap¿: de wensen, ideeën en initiatieven vanuit het gebied sluiten onvoldoende aan bij het reconstructieplan van de provincie Limburg. Anderzijds is sprake van problematische verhoudingen tussen sommige partijen en bestuurders in het gebied en heeft bij een aantal gemeenten de gemeentelijke herindeling veel aandacht opgeëist. Hierdoor is de samenwerking in het gebied (in de gebiedscommissie en in integrale projecten) nog onvoldoende ontwikkeld.";"Boer, de, S.";"";"Wageningen Environmental Research";"NARCIS";"2007-12-31";"nl";"land use planning";"";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F355334";"http://library.wur.nl/WebQuery/wurpubs/355334";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"regionale planning;zandgronden;intensieve veehouderij;evaluatie;gebiedsgericht beleid;reconstructie;de peel;Landgebruiksplanning;regional planning;sandy soils;intensive livestock farming;evaluation;integrated spatial planning policy;reconstruction;de peel;Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/355282";"Casestudy Salland : achtergrondrapport van de evaluatie reconstructie zandgebieden";"";"Dit onderzoek is een verslag van een kwalitatief casestudy onderzoek naar het proces en de tussentijdse resultaten van de reconstructie in Salland. Het onderzoek is een achtergrondstudie van de evaluatie reconstructie zandgebieden. Conclusie is dat de reconstructie in Salland leidde tot een brede betrokkenheid van regionale partijen bij de planvorming en –uitvoering. Ook heeft de reconstructie bijgedragen aan een nieuwe benadering van het landelijk gebied. Betrokken overheden zijn meer ontwikkelings- en uitvoeringsgericht gaan denken en werken. Bovendien is de samenwerking tussen overheden versterkt. Alle betrokkenen zijn er verder van doordrongen dat het Sallandse platteland ‘van iedereen is’, ondanks verschillen in rollen, posities en belangen. Sinds de goedkeuring van het reconstructieplan in 2005 komt de uitvoering nu ook goed op gang. Er zijn resultaten geboekt op het gebied van instrumentele vernieuwing (bijv. rood voor rood en beleidsregels voor Vrijkomende Agrarische Bebouwing), leefbaarheid en verbrede landbouwontwikkeling. Op het gebied van de uitvoering van het omgevingsbeleid zijn de resultaten nog minder zichtbaar: zo is de belangstelling voor verplaatsing uit extensiveringsgebied gering. Wel wordt er vooral in gebiedsuitwerkingen gewerkt aan oplossingen waarbij natuur(ontwikkeling), verdroging en landbouw¬structuur¬versterking hand in hand gaan.";"Boonstra, F.G.";"";"Wageningen Environmental Research";"NARCIS";"2007-12-31";"nl";"land use planning";"";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F355282";"http://library.wur.nl/WebQuery/wurpubs/355282";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"regionale planning;zandgronden;intensieve veehouderij;evaluatie;gebiedsgericht beleid;reconstructie;beleidsevaluatie;salland;Landgebruiksplanning;regional planning;sandy soils;intensive livestock farming;evaluation;integrated spatial planning policy;reconstruction;policy evaluation;salland;Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/355279";"Van varkenspest tot integrale gebiedsontwikkeling : evaluatie van de reconstructie zandgebieden";"";"In deze evaluatie van de reconstructie zandgebieden komt eerst de ontwikkeling van de reconstructie aan bod: van een ruimtelijke aanpak van de problemen in de varkenshouderij tot een breed proces van integrale gebiedsontwikkeling. De tussenresultaten worden vervolgens beschreven vanuit vijf deelperspectieven: procesmatige en organisatorische vernieuwing, instrumentele vernieuwing, uitvoering van omgevingsbeleid, landbouwontwikkeling en sociaal-economische vitaliteit. Speciale aandacht wordt gegeven aan de reconstructiegebieden: Salland, Gelderse Vallei, Nederweert, Peel en Maas";"Boonstra, F.G.
Kuindersma, W.
Bleumink, H.
Boer, de, S.
Groot, A.M.E.";"";"Wageningen Environmental Research";"NARCIS";"2007-12-31";"nl";"land use planning;rural development";"Socio-Economic & Institutional Context";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F355279";"http://library.wur.nl/WebQuery/wurpubs/355279";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"regionale planning;zandgronden;intensieve veehouderij;landbouwontwikkeling;evaluatie;reconstructie;beleidsevaluatie;salland;gelderse vallei;de peel;Landgebruiksplanning;regional planning;sandy soils;intensive livestock farming;agricultural development;evaluation;reconstruction;policy evaluation;salland;gelderse vallei;de peel;Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/355278";"Casestudy Gelderse Vallei / Utrecht-Oost : achtergrondrapport van de evaluatie reconstructie zandgebieden";"";"Dit onderzoek is een verslag van een kwalitatief casestudyonderzoek naar het proces en de resultaten van de reconstructie in de Gelderse Vallei/ Utrecht-Oost. Het onderzoek is een achtergrondstudie van de evaluatie reconstructie zandgebieden. In de casestudy staat het proces rond de vorming van het reconstructieplan (2000-2005) centraal, alsmede de daarop volgende discussies over de uitvoering van het reconstructieplan. Conclusie is dat het reconstructieproces tot een hoge mate van planeigenaarschap heeft geleid bij de gebiedspartijen en tot een hernieuwde samenwerking op gebiedsniveau. De samenwerking bouwt voort op de ervaringen in het ROM-project Gelderse Vallei. Ook het eigen programmabureau vormde een belangrijke stimulerende factor voor dit proces. Sinds de goedkeuring van het reconstructieplan in 2005 komt de uitvoering nu ook goed op gang. Er ontstond echter veel onrust en onduidelijkheid bij de gebiedspartijen doordat de provincie Gelderland de uitvoeringsstructuur van het reconstructieplan door de komst van het ILG ter discussie heeft gesteld. In de provincie Utrecht speelde deze discussie een stuk minder";"Kuindersma, W.";"";"Wageningen Environmental Research";"NARCIS";"2007-12-31";"nl";"land use planning";"";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F355278";"http://library.wur.nl/WebQuery/wurpubs/355278";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"regionale planning;zandgronden;intensieve veehouderij;evaluatie;gebiedsgericht beleid;reconstructie;beleidsevaluatie;gelderse vallei;Landgebruiksplanning;regional planning;sandy soils;intensive livestock farming;evaluation;integrated spatial planning policy;reconstruction;policy evaluation;gelderse vallei;Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/355219";"Maak kennis met een vitaal platteland";"";"LNV is opdrachtgever voor het beleidsondersteunend onderzoek dat door Wageningen Universiteit & Researchcentrum wordt uitgevoerd.. Sinds 2004 is het onderzoek samengebracht in negen clusters, waaronder: Vitaal Landelijk Gebied (VLG). Deze VLG rapportage geeft een thematisch overzicht van onderzoeksresultaten over 2006 (waaronder: bodem, water, klimaat, stad & platteland, landschap). Dit is het eerste jaarboek van het cluster Vitaal landelijk Gebied (VLG).";"Bruin, de, A.H.
Okx, J.P.
Kwakernaak, C.
Hutjes, R.W.A.
Veeneklaas, F.R.
Berkhout, P.
Luttik, J.
Overbeek, G.
Vullings, W.
Dijk, van, L.";"";"Wageningen University & Research;Wageningen Economic Research";"NARCIS";"2007-12-31";"nl";"land policies;land use;land use planning;land use planning;poverty;rural development;rural development;sustainable development;water management";"Land Stakeholders & Institutions;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Journal Articles & Books";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F355219";"http://library.wur.nl/WebQuery/wurpubs/355219";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landgebruik;landgebruiksplanning;overheidsbeleid;regionale ontwikkeling;regionaal landbouwbeleid;regionaal beleid;plattelandssamenleving;rurale welzijnszorg;economisch beleid;landschap;landschapsbescherming;landbouwontwikkeling;waterbeheer;bodembeheer;hydrologie;ruimtelijke ordening;nederland;Plattelandsontwikkeling;Ruimtelijke ordening (algemeen);land use;land use planning;government policy;regional development;regional agricultural policy;regional policy;rural society;rural welfare;economic policy;landscape;landscape conservation;agricultural development;water management;soil management;hydrology;physical planning;netherlands;Rural Development;Physical Planning (General)";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/354366";"De paardenhouderij in beeld : een verkenning naar de landschappelijke verschijningsvorm van de paardenhouderij";"";"Dit onderzoek bevat een verkenning naar de landschappelijke verschijningsvorm van de paardenhouderij in Nederland. Hierbij is gekeken naar zowel professionele als hobbymatige vormen van paardenhouderij. Er worden adviezen aangereikt voor paardenhouders, gemeenten, landschapsorganisaties en ontwerpers/adviseurs om mee te kunnen werken aan een betere relatie tussen paard en landschap. Met minder verrommeling van het landschap dus. Het onderzoek laat aan de hand van beelden en ontwerphandreikingen zien hoe met relatief eenvoudige middelen betere landschappelijke inpassing en herstel van landschapskwaliteit kan worden bereikt. Een reactie op de verpaarding van Nederland";"Windt, van der, N.P.
Olde Loohuis, R.J.W.
Agricola, H.J.";"";"Wageningen Environmental Research";"NARCIS";"2007-12-31";"nl";"land use planning";"";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F354366";"http://library.wur.nl/WebQuery/wurpubs/354366";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landschap;kwaliteit;paarden;paardrijden;opleiding;ondernemerschap;landschapsbeheer;Landgebruiksplanning;landscape;quality;horses;horse riding;training;entrepreneurship;landscape management;Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/351894";"Matching groene bedrijventerreinen: Steekterpoort; gebiedsinventarisatie en scenariostudie";"";"Steekterpoort ligt ten zuidoosten van Alphen aan de Rijn tussen de N11, Gouwe en Oude Rijn. Dit gebied transformeert van een landbouwgebied naar een industrieterrein. Het primaire doel was te onderzoeken of een innovatief duurzaam bedrijventerrein met de ambitie van nul-emissie in het gebied mogelijk zou zijn. Er waren en zijn hier zeker mogelijkheden voor om dit dicht te kunnen benaderen, maar reeds genomen besluiten beperken dit enigszins. Vooral op gebied van luchtkwaliteit worden mogelijkheden beperkt omdat de wegenstructuur vast ligt. Op de andere milieuvelden zijn nog voldoende kansen om een innovatief duurzaam bedrijventerrein met een nul-emissie te realiseren";"Kuypers, V.H.M.
Hounjet, M.W.A.
Vries, de, E.A.";"";"Wageningen Environmental Research";"NARCIS";"2007-12-31";"nl";"land use planning";"";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F351894";"http://library.wur.nl/WebQuery/wurpubs/351894";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"industrieterreinen;landgebruiksplanning;innovaties;vegetatie;luchtkwaliteit;struiken;zuid-holland;bedrijventerreinen;openbaar groen;industrial sites;land use planning;innovations;vegetation;air quality;shrubs;zuid-holland;business parks;public green areas";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/447175";"Ontwikkeling glastuinbouw in Gelderland vraagt heroverweging";"";"Het streekplan Gelderland 2005 biedt de mogelijkheid om tot 2015 het areaal glastuinbouw in de provincie fors uit te breiden. Gezien de landelijke ontwikkelingen in de glastuinbouw en de streekplannen van andere provincies is het echter de vraag of deze uitbreiding noodzakelijk is. Een heroverweging van de plannen is een mogelijke optie.";"Ruijs, M.N.A.";"";"";"NARCIS";"2006-12-31";"nl";"land use planning";"";"";"Journal Articles & Books";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F447175";"http://library.wur.nl/WebQuery/wurpubs/447175";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"tuinbouw;landgebruiksplanning;glastuinbouw;gelderland;horticulture;land use planning;greenhouse horticulture;gelderland";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/377770";"Naar een klimaatbestendig Nederland. Samenvatting routeplanner";"";"Samenvatting van wetenschappelijke kennis over de effecten van klimaatverandering en de mogelijkheden om daar mee om te gaan. Dit rapport helpt om een strategie op te stellen om bij ruimtelijke ordening rekening te houden met de gevolgen van klimaatverandering. Dit onderzoek is mogelijk gemaakt door bijdragen van de BSIK programma’s Klimaat voor Ruimte, Leven met Water en Habiforum";"Alterra - Centrum Landschap";"";"Klimaat voor Ruimte";"NARCIS";"2006-12-31";"nl";"agriculture;climate change;land use planning;land use planning";"Land, Climate Change & Environment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F377770";"http://library.wur.nl/WebQuery/wurpubs/377770";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"klimaatverandering;landgebruiksplanning;projecten;ruimtelijke ordening;klimaatadaptatie;nederland;recreatie;landbouw;transport;Ruimtelijke ordening (algemeen);climatic change;land use planning;projects;physical planning;climate adaptation;netherlands;recreation;agriculture;transport;Physical Planning (General)";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/377769";"Routeplanner naar een klimaatbestendig Nederland. 4 Casestudies en hotspots";"";"Het klimaat verandert en dat heeft economische, ecologische en sociale gevolgen. Veel van die gevolgen hebben een ruimtelijke weerslag. We kunnen op een aantal ervan met ruimtelijke ingrepen anticiperen om de negatieve effecten op te vangen en van de kansen optimaal gebruik te maken. In Nederland gebeurt dat nog weinig. Doel van het project ‘Casestudies en hotspots’ is om gebieden te inventariseren, waar verwacht wordt dat klimaatverandering zal leiden tot gevolgen, die door een andere ruimtelijke inrichting op maatschappelijk aanvaardbare wijze kunnen worden beheerst. De inventarisatie is nodig om uiteindelijk te kunnen komen tot een aanbeveling welke casestudies/ hotspots kunnen worden opgepakt in het kader van ARK (Adaptatieprogramma Ruimte en Klimaat) en om voorbeelden te kunnen geven voor agendasetting van ARK";"Pater, F.
Drunen, van, M.";"";"Klimaat voor Ruimte";"NARCIS";"2006-12-31";"nl";"climate change;infrastructure;land use planning;land use planning;urban areas;urban planning";"Land, Climate Change & Environment;Urban Tenure";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F377769";"http://library.wur.nl/WebQuery/wurpubs/377769";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"klimaatverandering;ruimtelijke ordening;gevalsanalyse;inventarisaties;stedelijke planning;infrastructuur;landgebruiksplanning;Ruimtelijke ordening (algemeen);climatic change;physical planning;case studies;inventories;urban planning;infrastructure;land use planning;Physical Planning (General)";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/369857";"Communicatie en Voorlichting Nationale Landschappen : Verslagen van interviews en bijeenkomsten";"";"Dit rapport kan beschouwd worden als achtergrond bij het hoofdrapport over communicatie en voorlichting over nationale landschappen (uitgave tevens 2006). Het bevat de integrale weergave van de interviews met provincies, gemeenten en waterschappen en van bijeenkomsten, die hebben gediend ter verzameling van materiaal in het onderzoek. Waar zinvol zijn ook gesprekken met regionale directies van het ministerie van LNV opgenomen in dit overzicht. Per hoofdstuk wordt het materiaal gepresenteerd uit een Nationaal Landschap; in totaal passeren zes verschillende nationale landschappen de revue, namelijk: Laag Holland, Rivierengebied, Graafschap, Zuidwest-Nederland, Groene Woud en IJsseldelta.";"Leneman, H.
Kroon, van der, S.M.A.
Overbeek, M.M.M.
Graaff, de, R.P.M.";"";"Wageningen Economic Research";"NARCIS";"2006-12-31";"nl";"land use planning";"";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F369857";"http://library.wur.nl/WebQuery/wurpubs/369857";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landschap;overheidsbeleid;voorlichting;nationale landschappen;Natuurbeheer (algemeen);Landgebruiksplanning;landscape;government policy;extension;national landscapes;Nature Management (General);Land Use Planning";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/367731";"Routeplanner naar een klimaatbestendig Nederland 2: Quickscan kennisaanbod en -leemten in klimaatbestendigheid : effecten, adaptatiestrategieen en maatschappelijke inbedding";"";"Deze quickscan geeft een overzicht van kennisontwikkeling over adaptatie aan klimaatverandering binnen de (BSIK)-programma’s en gerelateerd onderzoek die lopen bij kennisinstellingen. Dit wordt gedaan ten behoeve van het Adaptatieprogramma Ruimte en Klimaat (ARK). Aan de volgende aspecten wordt aandacht besteed: 1.) De belangrijkste kennisvragen over adaptatie die leven bij de ministeries die betrokken zijn bij ARK, geordend naar beleidsthema’s, aangevuld met kennisvragen vanuit de onderzoekprogramma’s; 2.) lopende kennisontwikkelingtrajecten binnen BSIK-programma’s die, in potentie, antwoord gaan geven op deze kennisvragen; 3.) in ontwikkeling zijnde kennisontwikkelingtrajecten binnen BSIK-programma’s, waarin en deel van de kennisbehoefte vanuit de ARK-ministeries kan worden ingebed; 4.) kennisleemtes die niet worden gedekt binnen de huidige programmering van de BSIK programma’s en overige lopende onderzoekstrajecten";"Veraart, J.A.
Opdam, P.F.M.
Nijburg, C.
Makaske, B.
Luttik, J.
Neuvel, J.M.M.
Brinkman, S.
Pater, de, F.
Meerkerk, J.
Leenaers, J.
Graveland, J.
Wolsink, M.
Klijn, E.H.
Rietveld, P.";"";"Klimaat voor Ruimte";"NARCIS";"2006-12-31";"nl";"climate change;land governance;land use planning;land use planning;research";"Land, Climate Change & Environment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F367731";"http://library.wur.nl/WebQuery/wurpubs/367731";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"klimaatverandering;ruimtelijke ordening;landgebruiksplanning;klimaatadaptatie;kennis;onderzoek;nederland;governance;mitigatie;Ruimtelijke ordening (algemeen);climatic change;physical planning;land use planning;climate adaptation;knowledge;research;netherlands;governance;mitigation;Physical Planning (General)";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/367730";"Routeplanner naar een klimaatbestendig Nederland 1: Nulmeting";"";"In dit rapport is voor het eerst getracht op een systematische wijze de vraag te beantwoorden hoe bestendig Nederland is tegen klimaatverandering – en tegen de daarmee gepaard gaande zeespiegelstijging. Daarbij zijn de recent gepubliceerde klimaatscenario’s van het KNMI voor 2050 gebruikt, alsmede vier sociaal-economische scenario’s met een zichttijd tot 2040. Wat het klimaat betreft ziet het ernaar uit dat dit in Nederland gaat lijken op het klimaat zoals dat momenteel heerst in Zuidwest-Frankrijk. In dit deelproject ‘Nulmeting klimaatbestendigheid’ is het primair de bedoeling om een methode te ontwikkelen waarmee de mate van klimaatbestendigheid van Nederland kan worden bepaald, en daarmee de behoefte aan maatregelen om gesteld te staan voor toekomstige situaties als gevolg van klimaatverandering in beeld te brengen. Ten tweede wordt beoogd om met behulp van deze methode een – voorlopige en grofstoffelijke – nulmeting uit te voeren om aldus inzicht te verschaffen over hoe het momenteel met de klimaatbestendigheid van Nederland is gesteld en wat het resultaat van adaptatiemaatregelen voor verschillende toekomstscenario’s is";"Kwadijk, J.
Klijn, F.
Drunen, van, M.
Groot, de, R.S.
Teisman, G.
Opdam, P.F.M.
Asselman, N.";"";"Klimaat voor Ruimte";"NARCIS";"2006-12-31";"nl";"climate change;land use planning;land use planning";"Land, Climate Change & Environment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F367730";"http://library.wur.nl/WebQuery/wurpubs/367730";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"klimaatverandering;klimaatfactoren;effecten;klimaatadaptatie;risicoschatting;ruimtelijke ordening;nederland;landgebruiksplanning;climatic change;climatic factors;effects;climate adaptation;risk assessment;physical planning;netherlands;land use planning";""
