ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"FAODOCREP:88b803c4-bda3-4f86-8c87-e9b28c1199e4";"قرارات وتوصيات الأجهزة الرئاسية لمنظمة الأغذية والزراعة التي تهم اللجنة";"Meeting Name: FAO Committee on Forestry
Meeting symbol/code: COFO/2016/7.1
Session: Sess. 23";"Mona Anbar (CPAM)
Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"ar";"forestry;sustainable land management;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/88b803c4-bda3-4f86-8c87-e9b28c1199e4";"http://www.fao.org/3/a-mq465a.pdf";"http://www.fao.org/documents/contents/583b9301-c73c-4545-b383-ae63bffca4a2_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"5"
"FAODOCREP:ff01547a-b2b9-48d4-b19a-cea7706db2e0";"Regional Soil Partnerships. First meeting of the Plenary Assembly of the Global Soil Partnership";"Meeting Name: Global Soil Partnership Plenary Assembly
Meeting symbol/code: GSPPA: I/2013/4";"verbeke";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2013-12";"en";"land management";"";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/ff01547a-b2b9-48d4-b19a-cea7706db2e0";"http://www.fao.org/3/a-mg752e.pdf";"http://www.fao.org/documents/contents/df77a572-8359-4fde-b72b-bebc55f8aa15_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"3"
"FAODOCREP:5e90ed1c-87ab-4acf-a65a-fd5327441fa4";"Drought Risk Management";"Part of a series of factsheets describing the divisional work";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2015-04";"en";"water management";"";"Land Use, Management & Investment";"IND;CHN;ITA";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/5e90ed1c-87ab-4acf-a65a-fd5327441fa4";"http://www.fao.org/3/a-i4586e.pdf";"http://www.fao.org/documents/contents/82a59c0b-24a2-49b2-bf80-3ebf9063e77f_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"FAODOCREP:34559307-55db-53ad-ae1b-cec4bef37deb";"What do we really know about the number and distribution of farms and family farms worldwide?";"The agricultural economics literature provides various estimates of the number of farms and small farms in the world. This paper is an effort to provide a more complete and up to date as well as carefully documented estimate of the total number of farms in the world, as well as by region and level of income. It uses data from numerous rounds of the World Census of Agriculture, the only dataset available which allows the user to gain a complete picture of the total number of farms globally and at the country level.  The paper provides estimates of the number of family farms, the number of farms by size as well as the distibution of farmland by farm size. These estimates find that: there are at least 570 million farms worldwide, of which more than 500 million can be considered family farms. Most of the world’s farms are very small, with more than 475 million farms being less than 2 hectares in size.  Although the vast majority of the world’s farms are smaller than 2 hectares, they operate only a small share of the world’s farmland. Farmland distribution would seem quite unequal at the global level, but it is less so in low- and lower-middle-income countries as well as in some regional groups. These estimates have serious limitations and the collection of more up-to-date agricultural census data, including data on farmland distribution is essential to our having a more representative picture of the number of farms, the number of family farms and farm size as well as farmland distribution worldwide.";"Sarah K. Lowder, Jakob Skoet and Saumya Singh
Economic and Social Development Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2014-12";"en";"farmland";"";"Land Use, Management & Investment";"SVN;FRA;BGD;SVK;USA;MOZ;CHN;IDN;AUS;CAN;GIN;MWI;NGA;RWA;PHL;LBY;ESP;IND;RUS;NZL;BRA";"Reports & Research";"http://www.fao.org/documents/card/en/c/34559307-55db-53ad-ae1b-cec4bef37deb";"http://www.fao.org/3/a-i3729e.pdf";"http://www.fao.org/documents/contents/0a8fc76d-1dce-590e-90ad-7204abce1a64_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"45"
"FAODOCREP:33583a69-06ab-42d4-8e79-c7cab8b99518";"Examen del Plan de Acción Mundial sobre los Recursos Zoogenéticos   ";"Meeting Name: Commission on Genetic Resources for Food and Agriculture (CGRFA)
Meeting symbol/code: CGRFA-16/17/14
Session: Sess.16";"Fumasoli, Giona (CPAM)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"es";"natural resources management";"";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/33583a69-06ab-42d4-8e79-c7cab8b99518";"http://www.fao.org/3/a-mr410s.pdf";"http://www.fao.org/documents/contents/03ad19da-c70d-4a74-b9c8-5007e4ee1457_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"7"
"FAODOCREP:034c21b8-8840-505c-93b2-68a1f5086625";"Mise a jour de l’évaluation des ressources forestieres mondiales a 2005, Termes et definitions (Version définitive)";"Les variations dans les définitions, aussi petites soient- elles, peuvent conduire à des résultats divergents. Les définitions constituent, par conséquent, les fondements de tout système d’informations et de connaissances. Les définitions établissent les limites conceptuelles et contextuelles autour des divers éléments d’un sous-ensemble ou d’un ensemble de données. L’efficacité d’une définition dans un contexte donné dépend de sa capacité à empêcher que le reste (sous-ensembles ou éléments) ne filtre au-delà des limites établies. La description des paramètres de ces limites constitue une définition. Au sein d’une évaluation des ressources forestières, les définitions établissent des limites autour de plusieurs ensembles ou sous-ensembles de données: l’étendue, la structure ou les caractéristiques, les réserves, les biens, les services et l’aménagement et l’utilisation des ressources forestières. En général, le contexte comprend une structure environnementale, écologique, du paysage, administrative, sylvicole et juridique au sein de laquelle se trouvent les forêts. Les rapports d’évaluation des ressources forestières mondiales ont toujours fourni un ensemble de définitions sur lesquelles sont fondées les informations présentées. Le développement de cet ensemble de définitions sert à produire des informations compatibles dans tous les pays et dans le temps ainsi qu’à favoriser leur harmonisation (meilleure comparabilité, compatibilité et cohérence entre les définitions) avec celles présentées à ou par d’autres organismes et processus internationaux.";"Forestry Department
Forest management Division";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2004-12";"fr";"forestry;natural resources management";"Forest Tenure";"";"GTM";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/034c21b8-8840-505c-93b2-68a1f5086625";"http://www.fao.org/3/a-ae156f.pdf";"http://www.fao.org/documents/contents/ea97b58d-f185-5b8a-b596-032b72019c47_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:e16268c5-9666-561d-8218-eee828106dc9";"الخطوط التوجيهية الطوعية لدعم الإعمال المطرد للحق في غذاء كاف في سياق الأمن الغذائي القطري ";"الغرض من الخطوط التوجيهية الطوعية هو إعطاء توجيهات عملية للدول بغية تطبيق الإعمال المطرد للحق في غذاء كافٍ في سياق الأمن الغذائي القطري، وذلك بهدف تحقيق أهداف خطة عمل مؤتمر القمة العالمي للأغذية. وهي تعطي أداة إضافية لمكافحة الجوع والفقر وللإسراع في بلوغ الأهداف الإنمائي";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2005-12";"ar";"land governance;food security;land tenure";"";"Access to Land & Tenure Security";"ITA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/e16268c5-9666-561d-8218-eee828106dc9";"http://www.fao.org/3/a-y7937a.pdf";"http://www.fao.org/documents/contents/51fde17e-1e5e-5551-b6ee-b0da4645da73_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"42"
"FAODOCREP:82ac0ee8-243f-59a1-8591-f3e6fcf5882a";"Global planted forest thematic -  supplement to Forest Resources Assessment 2005 - Guidelines for  National Reporting Tables for  Planted Forests";"Globally, according to FRA 2000, planted forests accounted for only 5% of forest area, but up to 35% of industrial roundwood supply. This is anticipated to rise to 40-44% by 2020. Planted forests reflect a higher social, environmental and economic importance than their area would suggest. Many countries have existing planted forest data that is not based upon forest inventory, is incomplete and often outdated. Thus it is difficult to measure and plan the quantity and quality of planted forest resources and the provision of goods and services that they supply. FAO through the kind assistance of all the member countries is concluding the Forest Resources Assessment 2005 (FRA 2005), the exercise on data collection for the most important parameters useful to assess the status and trends of forests and their goods and services in the world. The Planted Forest Thematic Study will supplement and complement the work undertaken by FRA 2005 for selected countries, by providing more detail for the Planted Component of Semi-Natural Forests and Plantation Forests (Productive and Protective). This information and data will allow analyses on the regional and global status and trends for Planted Forest development, to assist in improving formulation of policies, outlook studies, planning, management, monitoring and reporting. This Working Paper contains background explanations and questionnaire guidelines to assist FRA National Correspondents and Planted Forest Specialists in the selected countries to complete the survey tables. This is the first time that the Planted Component of Semi-Natural Forests has been combined with Plantation Forests to make up the Planted Forest Sub-group. This is being done to provide a more realistic picture of the status and trends of wood, fibre, non-wood forest products and services from Planted Forests.";"Forestry Department
Forest management Division
A. Del Lungo &amp; J.B. Carle";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2005-12";"en";"deforestation;forestry;natural resources management;environment;land improvement";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"FJI;TUN;MYS;MLI;OMN;ITA;GHA;IRN;GIN;ETH;NAM;SLB;NLD";"Reports & Research";"http://www.fao.org/documents/card/en/c/82ac0ee8-243f-59a1-8591-f3e6fcf5882a";"http://www.fao.org/3/a-ae580e.pdf";"http://www.fao.org/documents/contents/d0926b45-1d8c-5edd-8040-98f06f7ccf2f_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:152073b6-86e6-4373-833d-c6ba407f2755";"حالة الغابات في العالم 2016 نشرة إعلانية";"شرة إعلانية حول حالة الغابات في العالم 2016&lt;/p&gt; &lt;p&gt; تدعم الغابات والأشجار الزراعة المستدامة. فهي تثبّت التربة والمناخ وتنظّم تدفق المياه وتؤمّن الظلّ والمأوى وتوفر موئلاً للملقحات والحيوانات المفترسة الطبيعية للآفات الزراعية. وهي تساهم أيضاً في تحقيق الأمن الغذائي لمئات ملايين الأشخاص الذين تشكل بالنسبة إليهم مصادر هامة للأغذية والطاقة والدخل. ومع ذلك، لا تزال الزراعة تشكّل الدافع الرئيسي للتصحّر في العالم وغالباً ما تكون السياسات الزراعية والحرجية والمتعلقة بالأراضي مخالفة لها.   يظهر&lt;i&gt; تقرير حالة  الغابات في العالم لعام 2016 &lt;/i&gt;أنه بالإمكان زيادة الإنتاجية الزراعية وتعزيز الأمن الغذائي بموازاة وقف التصحّر أو حتى عكس اتجاهه، مع تسليط الضوء على الجهود الناجحة التي بذلتها كلّ من تونس وجورجيا وشيلي وغامبيا وغانا وفييت نام وكوستاريكا في هذا الصدد. ويُعتبر التخطيط المتكامل لاستخدام الأراضي المدخل إلى تحقيق التوازن بين أوجه استخدام الأراضي، مدعوماً بالصكوك الصحيحة الخاصة بالسياسات لتعزيز استدامة الغابات والزراعة. &lt;p&gt;اقرأ الكتاب &lt;a href=""http://www.fao.org/3/a-i5588a.pdf ""&gt;&lt;i&gt;2016 حالة الغابات في العالم&lt;/i&gt;&lt;/a&gt;. &lt;/p&gt;  &lt;p&gt;لكتاب الالكتروني&lt;a href=""http://www.fao.org/3/a-co176a.pdf ""&gt;&lt;i&gt; رسم معلوماتي&lt;/i&gt;&lt;/a&gt;   &lt;p&gt; &lt;a href=""http://www.fao.org/publications/sofo/2016/ar/ ""&gt;&lt;i&gt; موقع شبكيّ &lt;/i&gt;&lt;/a&gt;&lt;/p&gt; &lt;p&gt;ملفات المعلومات الأساسية(متوفر باللغة الإنكليزية فقط): &lt;ul&gt; &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0180e.pdf ""&gt;Costa Rica&lt;/a&gt;&lt;/li&gt; &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0184e.pdf ""&gt;Chile&lt;/a&gt;&lt;/li&gt; &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0182e.pdf ""&gt;Gambia&lt;/a&gt;&lt;/li&gt; &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0181e.pdf ""&gt;Georgia&lt;/a&gt;&lt;/li&gt; &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0183e.pdf ""&gt;Ghana&lt;/a&gt;&lt;/li&gt; &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0185e.pdf ""&gt;Tunisia&lt;/a&gt;&lt;/li&gt; &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0186e.pdf ""&gt;Viet Nam&lt;/a&gt;&lt;/li&gt; &lt;/ul&gt; ";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"ar";"agricultural landscape;forest land;land use;sustainable land management;forestry policies";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"002;GEO;142;GHA;TUN;019;GMB;VNM;CRI;CHL";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/152073b6-86e6-4373-833d-c6ba407f2755";"http://www.fao.org/3/a-i5852a.pdf";"http://www.fao.org/documents/contents/01ccc90f-fa8b-481c-a839-935b51d22bb5_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"FAODOCREP:b8857a4e-8d7f-4029-9149-24740e057ea7";"لماذا تعد الأخشاب القانونية مهمة؟";"";"اﻟﻔﺎو";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"ar";"sustainable land management;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/b8857a4e-8d7f-4029-9149-24740e057ea7";"http://www.fao.org/3/a-c0364a.pdf";"http://www.fao.org/documents/contents/589427ef-2772-4761-a816-79b19098aa5a_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"FAODOCREP:a513edd8-8d9b-51af-aed8-c566283ee786";"CONSULTA DE ALTO NIVEL SOBRE LA MUJER RURAL Y LA INFORMACIÓN: ACTAS DE LA CONSULTA";"";"Economic and Social Development Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1999-12";"es";"land;rural areas;rural population;land use;rural development;land tenure;land management;poverty;right of access;natural resources management;farmers associations;urban areas;land ownership;women";"Urban Tenure";"Land Use, Management & Investment;Access to Land & Tenure Security";"EGY;SWE;UGA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/a513edd8-8d9b-51af-aed8-c566283ee786";"http://www.fao.org/3/contents/a7224a3e-8502-58cd-b500-4caa07d37a31/X3803S00.htm";"http://www.fao.org/documents/contents/a7224a3e-8502-58cd-b500-4caa07d37a31_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:a14065ff-f4fb-48ba-9d5a-b0eeed0293fe";"المؤشرات المتصلة بالغابات والرصد والتقارير عن التقدم المحرز لتحقيق أهداف التنمية المستدامة";"Meeting Name: FAO Committee on Forestry
Meeting symbol/code: COFO/2016/5.2
Session: Sess. 23";"Mona Anbar (CPAM)
Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"ar";"forestry;sustainable land management;forest monitoring and assessment;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/a14065ff-f4fb-48ba-9d5a-b0eeed0293fe";"http://www.fao.org/3/a-mq753a.pdf";"http://www.fao.org/documents/contents/a12b22c6-5f92-4a28-9a62-c2a9eaa6708b_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"7"
"FAODOCREP:73f8ed02-9308-52be-82db-fe6bcd92d23e";"A Background Analysis and framework for evaluationg the status of Commercially-Exploited aquatic species in a cites context";"
Meeting symbol/code: SLC2 2001 2";"Fisheries and Aquaculture Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2001-12";"en";"natural resources management";"";"Land Use, Management & Investment";"JPN;NZL;USA;NAM";"Reports & Research";"http://www.fao.org/documents/card/en/c/73f8ed02-9308-52be-82db-fe6bcd92d23e";"http://www.fao.org/3/a-y1455e.HTM";"http://www.fao.org/documents/contents/164964b9-29ca-553a-9242-9a1231e7aac2_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:5d319025-97ec-486e-8994-17480cfae431";"Maldives: Food and Agriculture Organization Maldives Country Programming Framework 2013-2017";"The Country Programming Framework (CPF) is formulated to sharpen the focus and define the priorities for the next five years.  It will be used as a road map and a medium term framework for programming collaboration between FAO and the GoM.  ";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2012-12";"en";"climate change;natural resources management";"";"Land Use, Management & Investment";"PLW;FRA;142;CHE;ESP;MDV;FJI;DEU;TUN;NLD;IRN;GIN;ITA;LKA;THA";"Reports & Research";"http://www.fao.org/documents/card/en/c/5d319025-97ec-486e-8994-17480cfae431";"http://www.fao.org/3/a-bp579e.pdf";"http://www.fao.org/documents/contents/5abf37fd-89bb-46ac-9ef7-a727cbc4c361_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"58"
"FAODOCREP:1eebff71-bbd6-5035-bcb6-3564825fd134";"Situación de los bosques del mundo";"En este documento se reúne la información procedente de la Evaluación de los Recursos Forestales del Mundo de 1990, el Anuario FAO de Productos Forestales, el Estado Mundial de la Agricultura y la Alimentación de 1994 en su capítulo especial sobre ‘Dilemas del desarrollo y las políticas forestales’, el capítulo sobre bosques de la publicación Agricultura: Hacia el año 2010 y El desafío de la ordenación forestal sostenible. En todos estos informes de la FAO se analiza la situación de los recursos forestales y la función que juegan los bosques dentro de un desarrollo sostenible, ofreciéndose además información de base para el informe que presentará la FAO a la Secretaría de la Comisión sobre Desarrollo Sostenible. En esta memoria sobre la situación de los bosques del mundo se ofrece una síntesis de toda esta información básica. También figuran incluidos sendos estudios regionales, sobre Europa y América Latina y el Caribe, que se han preparado en el marco de las recientes reuniones regionales de la FAO sobre montes. En ediciones futuras se incluirán estudios forestales sobre otras regiones";"Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1995-12";"es";"forestry;natural resources management;forestry policies";"Forest Tenure";"";"";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/1eebff71-bbd6-5035-bcb6-3564825fd134";"http://www.fao.org/3/a-x6955s.HTM";"http://www.fao.org/documents/contents/e1bc0ca2-581a-5707-bd5a-d97124574bc1_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:2ec07e08-7f35-4e48-a588-08ef157f23f8";"Revisão da compatibilidade de leis setoriais com o direito à alimentação";"";"Dubravka Bojic Bultrini, Margret Vidar, Lidija Knuth / Editores: José Mª Medina Rey, Mª Teresa de Febrer (PROSALUS)      
Agricultural Development Economics Division 
Economic and Social Development Department
Dubravka Bojic Bultrini";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2014-12";"pt";"food security;land governance;land rights;land tenure";"";"Access to Land & Tenure Security";"";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/2ec07e08-7f35-4e48-a588-08ef157f23f8";"http://www.fao.org/3/a-i3450o.pdf";"http://www.fao.org/documents/contents/6e375a5b-5785-4693-9978-5559ca9d0084_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"28"
"FAODOCREP:c9c75c50-60c5-5d94-b48c-5efdec1c9fc3";"LESOTHO: Agricultural Sector Investment Programme - Sustainable Mountain Agriculture Development Programme";"In preparing an investment project, development strategies and project components are defined and revisited during project formulation through a consultative process that often includes Socio-economic and Production Systems Studies. These studies are conducted to develop an appreciation of the situation in which the intended beneficiaries live, and their perceptions of their problems, needs and priorities. The overall objective of the present study was to gather information on rural people, production systems and livelihoods in the two mountain districts of Thaba Tseka and Qacha’s Nek in Lesotho, in particular to clarify the characteristics, needs and priorities of the target group as a basis for selection of possible project activities.";"Technical Cooperation Department
Investment Centre Division";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1997-12";"en";"farming systems;land tenure;poverty;rural areas;sustainable development";"";"Access to Land & Tenure Security";"ZAF;LSO;002";"Reports & Research";"http://www.fao.org/documents/card/en/c/c9c75c50-60c5-5d94-b48c-5efdec1c9fc3";"http://www.fao.org/3/a-ae395e.htm";"http://www.fao.org/documents/contents/54d174f3-d88e-5704-9ffc-c9b503a68de7_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"12"
"FAODOCREP:99efbe27-3398-4bf5-a78b-74c5de6bd322";"خفض الانبعاثات الناجمة عن إزالة الغابات وتدهورها، ومؤتمر القمة المعني بالمناخ لعام 2014";"Meeting Name: Committee on Forestry
Meeting symbol/code: COFO/2014/7.2";"Giona Fumasoli (CPAM)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2014-06";"ar";"deforestation;forestry;natural resources management";"Land, Climate change & Environment;Forest Tenure";"";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/99efbe27-3398-4bf5-a78b-74c5de6bd322";"http://www.fao.org/3/a-mk446a.pdf";"http://www.fao.org/documents/contents/2911589d-a92d-4947-9866-1d4ef2fceaf6_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"4"
