ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"AGRIS:US201300852309";"Analysis of land-cover/use change dynamics in Manica Province in Mozambique in a period of transition (1990-2004)";"";"The land-cover/use change dynamics in Manica Province in Mozambique are analysed, based upon interpretation of LANDSAT images, to assess trends and highlight management suggestions considering current policies in place that include the ownership and participation of local communities in natural resources management and the recognition of traditional ownership systems. Applying an object-oriented approach to compare the year 2004 with 1990, one observes that land-cover/use changes are not distributed evenly in the province. A substantial decrease in areas with trees belonging to the 'miombo ecosystem' occurred and an increase of cultivated areas. The nature of agriculture is changing from shifting cultivation to more permanent types. These changes are found in prevalence on gentle slopes and close to the road network. The shift in equilibrium between the cultivated and (semi-) natural vegetated areas to cultivated areas may reduce the availability of forest products and reduce the free ecological services provided by trees. Prolonged cultivation in the same area represents a critical limit for destruction of rootstock and therefore miombo regrowth potential. Community-based management of the natural resources should thus be careful not to disturb the delicate balance of remaining miombo and give emphasis to the regulation of land-use activities, otherwise the negative impacts of land-cover/use change dynamics may fall disproportionately on the poorest members of society.";"Jansen, L.J.M.
Bagnoli, M.
Focacci, M.";"";"";"AGRIS";"2008-12-31";"en";"land use;land ownership";"";"Land Use, Management & Investment";"MOZ";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300852309";"http://dx.doi.org/10.1016/j.foreco.2007.08.017";"";"";"";"308-326"
"AGRIS:US201600100659";"International Finance for REDD+ Within the Context of Conservation Financing Instruments";"";"Reducing Emissions from Deforestation and forest Degradation (REDD+) is a conservation finance instrument based on the payments for ecosystem services model, wherein governments, private landowners, concession holders, and/or communities are compensated for undertaking activities which mitigate greenhouse gas emissions from forest use and land use change. This article reviews the numerous sources for REDD+ finance within the context of total global conservation finance. In 2013, there were approximately 47 REDD+ projects conserving nearly 20 million ha with a total transacted value in carbon offset credits estimated to be US$98.8 million. Scaling up conservation financing instruments, particularly REDD+, is critical to halting tropical deforestation and reversing the trend of global climate change. Although the bulk of REDD+ financing, especially for capacity building efforts, comes from public sector channels, this article discusses five opportunities for private sector firms to support REDD+: a firm can develop their own project; a firm can donate unrestricted funds to a nonprofit organization; a firm can invest in a for-profit firm; a firm can choose to support a particular REDD+ project; or a firm can invest into a dedicated fund.";"McFarland, Brian Joseph";"";"Taylor & Francis Group";"AGRIS";"2015-12-31";"en";"deforestation;climate change;landowners";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600100659";"http://dx.doi.org/10.1080/10549811.2015.1017109";"";"";"";"534-546"
"AGRIS:FR2016226024";"Une approche multi-échelles des arbitrages entre production fourragère et biodiversité dans un agroécosystème prairial";"";"Agri-environmental measures have not been able to halt the decline of biodiversity in agricultural systems. Agricultural practices aimed at preserving diversity on a field scale appear to be deficient. This study models the interactions between grazing/mowing practices and the ecological dynamics of two grassland bird species (Northern Lapwing and Common Redshank) at three nested spatial scales (field, farm and landscape). On a field scale, grazing periods and intensity determine the balance between production and conservation. Optimal ecological performance is achieved at intermediate production levels. On a farm scale, the extent of different agricultural practices determines this balance. Nevertheless, bird conservation always carries a cost in terms of production. On a landscape scale, the spatial layout of land use is also taken into account in determining this balance.

Après une vingtaine d'années de mise en œuvre, les mesures agri-environnementales n'ont pas permis d'enrayer le déclin de la biodiversité dans les paysages agricoles. Des études récentes défendent l'idée que des mesures efficaces demanderaient non seulement de développer des pratiques favorables à la biodiversité à l'échelle de la parcelle mais aussi de favoriser des usages et des agencements spatiaux de ces usages qui accroissent l'hétérogénéité des paysages. On dispose à ce jour de peu de quantifications sur la relation production agricole / biodiversité dans des paysages plus ou moins hétérogènes. L'objectif de cette étude est d'analyser à différentes échelles spatiales la relation entre production fourragère et conservation d'oiseaux dans un agroécosystème prairial exploité par des élevages bovins viande. La démarche de recherche s'appuie sur le développement de plusieurs modèles basés sur la théorie de la viabilité. Ces modèles formalisent à trois échelles spatiales emboitées (parcelle, exploitation, paysage) les interactions entre les pratiques de pâturage et de fauche et les dynamiques écologiques de deux espèces d'oiseaux prairiaux (vanneau huppé et chevalier gambette) et apportent quatre résultats principaux. A l'échelle de la parcelle : 1) les périodes et les intensités de pâturage sont des déterminants majeurs de l'arbitrage entre production et conservation ; 2) les meilleures performances écologiques sont atteintes aux niveaux intermédiaires de performances productives. 3) A l'échelle de l'exploitation agricole, la proportion des différents usages agricoles est un levier majeur de l'arbitrage entre production et conservation mais la conservation des oiseaux a toujours un coût en termes de production. 4) A l'échelle du paysage, l'agencement spatial des usages module l'arbitrage entre production et conservation. L'ensemble de ces résultats révèle des leviers d'arbitrage spécifiques aux différentes échelles. A chacune de ces échelles, l'interaction entre différents modes d'exploitation est à la base des mécanismes d'arbitrage entre production et conservation. L'importance de l'agencement spatial des modes d'exploitation suggère que la conciliation entre production et conservation pourrait fortement bénéficier de coordinations accrues entre exploitations agricoles.";"Leger, Francois
Teillard , Félix";"Sabatier, Rodolphe;Tichit, Muriel";"";"AGRIS";"2011-12-31";"en";"environment";"Land, Climate change & Environment";"";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=FR2016226024";"http://prodinra.inra.fr/record/175818";"";"";"";""
"AGRIS:US201301716370";"impact of farm management on species-specific leaf area index (LAI): Farm-scale data and predictive models";"";"Leaf area index (LAI; the single-sided leaf area per unit area of ground) is a measure of plant standing crop in terrestrial ecosystems and is a key parameter in meteorological, climate and hydrological models. While the LAI of individual species can be measured by destructive harvesting and LAI of whole landscapes can be estimated by remote sensing, estimates of species-specific LAI at the landscape-scale are lacking. Working on a 125ha farm in Somerset, UK during the summers of 2007 and 2008, we developed a method to identify sources of variation in total leaf area over time, between habitats and between species. We measured LAI for all vegetation types on the farm, namely: crops, unmanaged non-woody vegetation, hedgerows and trees. We used established methods to estimate LAI, mostly by gap fraction analysis with a LI-COR LAI-2000 Plant Canopy Analyzer and we divided LAI into its constituent species based on the data from field surveys. We found that the total LAI of the farm was 4.1, although this varied substantially between habitats from 3.3 for cereal fields to 8.0 for woods. Each month we measured LAI and found that, depending on the month, 61-81% of the leaf area was comprised of crop species (including grass and clover in pastures and short-term leys), 7-10% was woody vegetation and the remainder was non-woody semi-natural vegetation. We developed predictive models of LAI, based on our measurements of LAI in each habitat, and found that, for non-woody vegetation, variation in LAI was a function of vegetation type and vegetation height, while for hedgerows LAI was a function of hedge height and width. From our data and our predictive models we predicted changes in LAI due to five likely farm management scenarios. Changes that would have a huge impact on the visual landscape (loss of woods, reduction in hedge size) were predicted to have a smaller effect on farm-scale LAI than changes that would be visually more subtle (changes in vegetation length of grass fields). This type of modelling could be combined with regional land use data to predict the effect of regional agricultural changes (changes in land use or the intensity of land management) on LAI, and hence on ecosystems, biogeochemical cycling, carbon sequestration and hydrology.";"Pocock, Michael J.O.
Evans, Darren M.
Memmott, Jane";"";"Elsevier";"AGRIS";"2010-12-31";"en";"land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301716370";"http://dx.doi.org/10.1016/j.agee.2009.10.006";"";"";"";"279-287"
"AGRIS:US2016220374";"Monitoring Economic and Social Changes within NSW Water Sharing Plan Areas: A Participatory Approach";"";"This paper presents a participatory approach being used to monitor the changes in economicand social indicators within the Water Sharing Plan areas in NSW. The approach entailsclose cooperation and input from the stakeholders comprising engagement and scoping;profiling, literature review and media scanning; indicators selection; data collection; andanalysis and reporting over time. The monitoring data on the key economic and socialindicators will be used for review of the Water Sharing Plans as well as further refinementand development of water policies in NSW. This framework provides the basis for developingsimilar monitoring programs.";"Bari, Maksudul
Singh, Inderpal
Flavel, Noel J.";"";"";"AGRIS";"2008-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016220374";"http://purl.umn.edu/6001";"";"";"";""
"AGRIS:US2016201640";"An Empirical Investigation of the Linkages between Government Payments andFarmland Leasing Arrangements";"";"Replaced with revised version of paper 07/29/10.
This article investigates the impacts of decoupled and coupled supportpayments on farmland rental contract choices using a principal-agent model. We considercash and share contracts as well as hybrid contracts, which are increasingly prominent inUS agriculture. The conceptual framework suggests that restrictions on sharing paymentsbetween contracting parties are ineffective and induce an offsetting contractualrearrangement. Empirical results from a multinomial logit model confirm thatgovernment support programs have large significant effects on contract choices and thatthese effects vary by types of subsidies.
";"Qiu, Feng
Goodwin, Barry K.
Gervais, Jean-Philippe";"";"";"AGRIS";"2010-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016201640";"http://purl.umn.edu/49242";"";"";"";""
"AGRIS:US201500204627";"Local Wood Demand, Land Cover Change and the State of Albany Thicket on an Urban Commonage in the Eastern Cape, South Africa";"";"Understanding the rates and causes of land-use change is crucial in identifying solutions, especially in sensitive landscapes and ecosystems, as well as in places undergoing rapid political, socioeconomic or ecological change. Despite considerable concern at the rate of transformation and degradation of the biodiversity-rich Albany Thicket biome in South Africa, most knowledge is gleaned from private commercial lands and state conservation areas. In comparison, there is limited work in communal areas where land uses include biomass extraction, especially for firewood and construction timber. We used aerial photographs to analyze land use and cover change in the high- and low-use zones of an urban commonage and an adjacent protected area over almost six decades, which included a major political transition. Field sampling was undertaken to characterize the current state of the vegetation and soils of the commonage and protected area and to determine the supply and demand for firewood and construction timber. Between the 1950s and 1980s, there was a clear increase in woody vegetation cover, which was reversed after the political transition in the mid-1990s. However, current woody plant standing stocks and sustainable annual production rates are well above current firewood demand, suggesting other probable causes for the decline in woody plant cover. The fragmentation of woody plant cover is paralleled by increases in grassy areas and bare ground, an increase in soil compaction, and decreases in soil moisture, carbon, and nutrients.";"Stickler, M. M.
Shackleton, C. M.";"";"Springer";"AGRIS";"2015-12-31";"en";"land cover";"";"Land Use, Management & Investment";"ZAF;018";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500204627";"http://dx.doi.org/10.1007/s00267-014-0396-6";"";"";"";"411-422"
"AGRIS:US201300799231";"Change management and complexity: The case for narrative action research";"";"";"Boxelaar, L.
Paine, M.
Beilin, R.";"";"";"AGRIS";"2007-12-31";"en";"land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300799231";"http://library.wur.nl/ejae/";"";"";"";"163-176"
"AGRIS:US201600191132";"Antibiotic resistance profiles of soil bacterial communities over a land degradation gradient";"";"This study profiled soils over a land degradation gradient to obtain formulae as integrative measures for describing the gradient as a result of deforestation in Thailand. We applied antibiotic resistance most-probable-number profiling to the soil bacterial communities, and then described the gradient. Soil samples were collected on the gradient represented by dry evergreen forest (the original vegetation), dry deciduous forest (moderately disturbed) and bare ground (the most degraded) in February (dry season), March (shortly after temporal precipitation) and June (rainy season) 2001. In the period of this study, the degradation was consistently shown as soil conditions like sandy texture, high bulk density, lower pH, high exchangeable acidity, poor mineral and organic nutrients and dryness. Soil fertility index and soil evaluation factor, as the integrative measures of the intensity of land degradation, were described by scores on the first or the second principal component derived from the soil bacterial community profiles for each sampling time (R>0.457, p<0.043) and by scores on the third and fourth principal components for the overall data set (R>0.501, p<0.001), suggesting great dry to moist seasonal effects. Further, the changes had significant relationships with gradients of soil moisture content, acidity and/or soil nitrogen content. The data sets on the soil bacterial community profiles had more complicated data structures than the physicochemical data sets, suggesting effects of the physicochemical changes on the soil bacterial community. The differences between the bacterial and the physicochemical aspects suggest that it is advantageous to observe multiple aspects of soil quality when describing a soil-related gradient of interest.";"Doi, R.
P. Sahunalu
C. Wachrinrat
S. Teejuntuk
K. Sakurai";"";"Akadémiai Kiadó";"AGRIS";"2009-12-31";"en";"deforestation;land degradation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"THA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600191132";"http://dx.doi.org/10.1556%2FComEc.10.2009.2.6";"";"";"";"173-181"
"AGRIS:US201600191131";"Site-based and remote sensing methods for monitoring indicators of vegetation condition: An Australian review";"";"Native vegetation around the world is under threat from historical and ongoing clearance, overgrazing, invasive species, increasing soil and water salinity, altered fire regimes, poor land management and other factors, resulting in a degradation of natural ecosystem services. Consequently, maintaining and improving native vegetation condition is a target frequently adopted by natural resource managers and government agencies world-wide. Adequate monitoring of vegetation condition remains a prerequisite for environmental decision-making and for tracking progress towards management goals. Throughout we consider vegetation condition to include the compositional, structural and functional attributes of vegetation relative to undisturbed vegetation of the same type.Site-based methods have long been used to assess compositional, structural and functional attributes as indicators of vegetation condition, and these methods continue to be used widely today. With developing technologies, remote sensing methods are being employed increasingly for monitoring a range of remotely detectable properties of vegetation, and there is now a growing demand to explicitly integrate the two approaches for mapping and monitoring vegetation condition across a range of scales.Here we review the attributes of vegetation identified as important for monitoring vegetation condition, those indicators that are best measured using traditional site-based methods and those that are more readily detectable using remote sensing methods, including their application in operational programmes within Australia. Further to this we review recent literature on the integration of the two approaches for monitoring indicators of vegetation condition.We find that remote sensing methods have the advantage of offering broad scale automated and repeatable methods for monitoring indicators of vegetation condition, but when combined with detailed ecological site-based data, together can improve monitoring for answering ecological questions across a range of scales. Further work, however, is required to effectively integrate the two approaches for mapping and monitoring vegetation condition.";"Lawley, V.
M. Lewis
K. Clarke
B. Ostendorf";"";"Elsevier";"AGRIS";"2016-12-31";"en";"land management";"";"Land Use, Management & Investment";"AUS";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600191131";"http://dx.doi.org/10.1016/j.ecolind.2015.03.021";"";"";"";"1273-1283"
"AGRIS:US2012204537";"Environmental and Regional Problems of Contaminated Sites";"";"";"Kramer-Eis, Helmut
Karl, Helmut";"";"";"AGRIS";"1996-12-31";"en";"land economics";"";"";"";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=US2012204537";"http://purl.umn.edu/18782";"";"";"";""
"AGRIS:US201301619378";"Modifying land management in order to improve efficiency of rainwater use in the African highlands";"";"Water scarcity and drought in Africa are often in the news. The widespread tendency to relate farmers' notion of drought to changes in the occurrence of dry spells is misguided: several recent studies have yielded little evidence of an increase in the length and/or frequency of such spells. The farmers' concept of drought is contextual and an indirect result of land degradation. Plant production suffers because water is not available due to deteriorated physical properties of soil. Farmers' perception of drought refers to the Green Water Use Efficiency (GWUE), i.e. the fraction of rain that is used for plant transpiration. GWUE in Africa is remarkably low: in sub-Saharan Africa, only 15% of the terrestrial rainwater is used by plants for the production of food, fodder and fibre. Although a millet crop grown under traditional circumstances uses only 50mm in transpiration, the crop frequently suffers from agricultural drought due to excessive losses of rainwater. A range of land management practices is available to help improve GWUE. They can be classified according to their function. Hedgerow barriers and terraces can mitigate runoff; infiltration rates below hedgerows in Kenya were found to be three to eight times higher than where the crop was grown. Mulch that triggers soil fauna can improve water availability; mulching with straw from a local perennial grass in Burkina Faso doubled the water use efficiency from 1kgmm⁻¹ without fauna to 2kgmm⁻¹ with fauna. Water harvesting and water-nutrient synergy can improve water use; in case permeable barriers combined with the use of compost Sorghum yield in Burkina Faso was 2.3 times higher than in the control plots and the plots with the barriers only. Green water deserves more attention from policy makers, planners, land users, water engineers and managers.";"Stroosnijder, Leo";"";"Elsevier";"AGRIS";"2009-12-31";"en";"land management";"";"Land Use, Management & Investment";"KEN;BFA;002";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301619378";"http://dx.doi.org/10.1016/j.still.2008.05.019";"";"";"";"247-256"
"AGRIS:US201500198458";"Spatial distribution of ultrafine particles in urban settings: A land use regression model";"";"BACKGROUND: The toxic effects of ultrafine particles (UFP) are a public health concern. However, epidemiological studies on the long term effects of UFP are limited due to lacking exposure models. Given the high spatial variation of UFP, the assignment of exposure levels in epidemiological studies requires a fine spatial scale. The aim of this study was to assess the performance of a short-term measurement protocol used at a large number of locations to derive a land use regression (LUR) model of the spatial variation of UFP in Girona, Spain. METHODS: We measured UFP for 15min on the sidewalk of 644 participants’ homes in 12 towns of Girona province (Spain). The measurements were done during non-rush traffic hours 9:15–12:45 and 15:15–16:45 during 32 days between June 15 and July 31, 2009. In parallel, we counted the number of vehicles driving in both directions. Measurements were repeated on a different day for a subset of 25 sites in Girona city. Potential predictor variables such as building density, distance to bus lines and land cover were derived using geographic information systems. We adjusted for temporal variation using daily mean NOₓ concentrations at a central monitor. Land use regression models for the entire area (Core model) and for individual towns were derived using a supervised forward selection algorithm. RESULTS: The best predictors of UFP were traffic intensity, distance to nearest major crossroad, area of high density residential land and household density. The LUR Core model explained 36% of UFP total variation. Adding sampling date and hour of the day to the Core model increased the R² to 51% without changing the regression slopes. Local models included predictor variables similar to those in the Core model, but performed better with an R² of 50% in Girona city. Independent LUR models for the first and second measurements at the subset of sites with repetitions had R²’s of about 47%. When the mean of the two measurements was used R² improved to 72%. CONCLUSIONS: LUR models for UFP were developed, based on a highly cost-effective short-term monitoring campaign at a large number of sites, with fair performance. Complementing the approach with further strategies to address sources of temporal variation of UFP is likely to result in improved models as indicated by the good performance of the model based on the subset of sites with one repeated measurement. Our approach is promising for UFP and possibly for other PM components requiring active sampling.";"Rivera, Marcela
Basagaña, Xavier
Aguilera, Inmaculada
Agis, David
Bouso, Laura
Foraster, Maria
Medina-Ramón, Mercedes
Pey, Jorge
Künzli, Nino
Hoek, Gerard";"";"Elsevier";"AGRIS";"2012-12-31";"en";"land cover;land use";"";"Land Use, Management & Investment";"ESP";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500198458";"http://dx.doi.org/10.1016/j.atmosenv.2012.01.058";"";"";"";"657-666"
"AGRIS:US2016221973";"Water Policy and Sustainability of Irrigated Farming Systems in Italy";"";"The objective of this paper is to provide an analysis of the sustainability of irrigated agriculture in Italy in the context of CAP reform and Water Framework Directive. The work combines scenario analysis, multicriteria mathematical programming simulation models and economic, social and environmental indicators. Five irrigated farming systems were considered: cereals, rice, fruit, vegetables and citrus. The results show the diversity of Italian irrigated farming systems and the trade-off between socio-economic and environmental performance. This highlights the need for a differentiated application of the Water Framework Directive, balancing water conservation and rural development objectives.";"Bartolini, Fabio
Bazzani, Guido Maria
Gallerani, Vittorio
Raggi, Meri
Viaggi, Davide";"";"AgEcon Search";"AGRIS";"2005-12-31";"en";"";"";"";"ITA";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016221973";"http://purl.umn.edu/24518";"";"";"";""
"AGRIS:QY2016600048";"Land prices, land rents, and technological change: Evidence from Pakistan";"";"";"Renkow, M.";"";"International Maize and Wheat Improvement Center";"AGRIS";"1991-12-31";"en";"land economics";"";"";"PAK";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=QY2016600048";"http://hdl.handle.net/10883/870";"";"";"";""
"AGRIS:US2016202047";"Climate change and Australia’s comparative advantage in broadacre agriculture";"";"Australia has long been a major exporter of the products of broadacre agriculture, a production system well suited to the economic and climatic conditions of the country. According to the conventional wisdom, Australia holds a comparative advantage in these products, among which wheat and livestock products predominate. However, the future validity of this proposition is sensitive to the projected impacts of climate change. This paper develops a framework with which to quantify the future patterns of comparative advantage in broadacre agriculture given the projections of several global climate models. We find empirical support for the conventional wisdom, and note substantial resilience in Australia’s comparative advantage to adverse yield change.";"Sanderson, Todd
Ahmadi-Esfahani, Fredoun Z.";"";"";"AGRIS";"2010-08-31";"en";"climate change";"Land, Climate change & Environment";"";"AUS";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016202047";"http://purl.umn.edu/96493";"";"";"";""
"AGRIS:TH2016001195";"Application of geographic information system on water resource development: A case study in Pranit sub-district, Khao Saming district, Trad province";"เธเธฒเธฃเธเธฃเธฐเธขเธธเธเธเนเนเธเนเธฃเธฐเธเธเธชเธฒเธฃเธชเธเนเธเธจเธ เธนเธกเธดเธจเธฒเธชเธเธฃเนเนเธเธเธฒเธฃเธเธฑเธเธเธฒเนเธซเธฅเนเธเธเนเธณ เธเธฃเธเธตเธจเธถเธเธฉเธฒ เธเธณเธเธฅเธเธฃเธฐเธเธตเธ เธญเธณเนเธ เธญเนเธเธฒเธชเธกเธดเธ เธเธฑเธเธซเธงเธฑเธเธเธฃเธฒเธ";"";"Arada Safie(Burapha University, Chon Buri (Thailand). Faculty of Geoinformatics) E-mail:gusma_groo@hotmail.com
Thanit Intharat(Burapha University, Chon Buri (Thailand). Faculty of Geoinformatics)";"";"";"AGRIS";"2011-06-31";"th";"land use;water management;geographical information systems";"";"Land Use, Management & Investment";"THA";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=TH2016001195";"http://www.champa.kku.ac.th/sci_journal/";"";"";"";"299-310"
"AGRIS:ES2008001607";"[Agriculture, territory and multifunctionality: new directions in rural development policy]";"Agricultura, territorio y multifuncionalidad: nuevas orientaciones de las políticas de desarrollo rural";"En esta ponencia, se analizan las nuevas orientaciones de las políticas de desarrollo rural, mostrando sus diversas concepciones. De un lado, una concepción agraria, aplicada sectorialmente en la agricultura como eje del desarrollo de las zonas rurales; de otro lado, una concepción territorial, en la que la diversificación de actividades (agrarias y no agrarias) es su principal eje de actuación, y el territorio su ámbito de aplicación. Entre esas dos concepciones giran hoy los debates en torno al desarrollo rural, tanto a nivel de la UE como de los Estados miembros. El nuevo reglamento europeo FEADER refleja en su planteamiento la combinación de ambas concepciones en torno al principio de la multifuncionalidad de la agricultura y de los espacios naturales, proponiendo fórmulas de gestión integrada de los sistemas agroganaderos en zonas de montaña y de dehesa. La ley de Desarrollo Sostenible del Medio Rural es un buen ejemplo de política de desarrollo rural inspirada en una concepción territorial, proponiendo la fórmula de los contratos territoriales de zonas rurales como instrumento fundamental para su aplicación.";"Moyano Estrada, E., Consejo Superior de Investigaciones Científicas, Córdoba (España). Inst. de Estudios Sociales Avanzados";"";"JA, CAP";"AGRIS";"2008-12-31";"es";"agropastoral systems;land management;land policies;rural development;land economics";"Rangelands, Drylands & Pastoralism";"Land Policy & Legislation;Land Use, Management & Investment";"ESP";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=ES2008001607";"http://www.uco.es/SEEP2008/images/stories/PASTOS_WEB.pdf";"";"";"";"15-27"
"AGRIS:US201500013941";"Modelling trace metal background to evaluate anthropogenic contamination in arable soils of south-western France";"";"The trace metal (TM) content in arable soils has been monitored across a region of France characterised by a large proportion of calcareous soils. Within this particular geological context, the objectives were to first determine the natural levels of trace metals in the soils and secondly, to assess which sites were significantly contaminated. Because no universal contamination assessment method is currently available, four different methods were applied and compared in order to facilitate the best diagnosis of contamination. First, the TM geochemical background was determined by using basic descriptive statistics and linear regression models calculated with semi-conservative major elements as predictors. The natural concentrations of trace metals varied greatly due to the high soil heterogeneity encountered on the regional scale and were more-or-less accurately modelled according to the considered TM. Second, the basic descriptive statistics and the linear regression methods were then compared with the enrichment factor (EF) method and multivariate analysis (PCA), in order to evaluate whether the concentrations measured in soils were abnormally high or not. The advantages and disadvantages of each method were discussed and their results used to identify the most probable contamination cases, the influence of the soils characteristics, as well as the agricultural land cover. The basic descriptive method was good as a first and easy approach to describe the TM ambient concentrations, but may misinterpret the natural anomalies as contaminations. Based on geochemical associations, the linear regression method provided more realistic results even if the relationships between major and trace metals were not significant for the most mobile TM. The EF method was useful to identify high point source contaminations, but it was not suitable when considering a large dataset of low TM concentrations. Finally, the PCA method was a good preliminary tool for the description of the global TM concentrations in a studied area, but it could only give indication on the highest contaminated points. By comparing the results of the different methods in the studied region, we estimated that 24% of the arable soils were contaminated by at least one trace metal, mainly Cu in vineyards/orchards and Cd, Pb and/or Zn in grazing lands. In addition, the calcareous soils exhibited globally higher natural and anthropogenic TM concentrations than non-calcareous soils, probably because of the lower TM mobility at alkaline pH.";"Redon, Paul-Olivier
Bur, Thomas
Guiresse, Maritxu
Probst, Jean-Luc
Toiser, Aurore
Revel, Jean-Claude
Jolivet, Claudy
Probst, Anne";"";"Elsevier";"AGRIS";"2013-12-31";"en";"land cover;grazing lands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"FRA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500013941";"http://dx.doi.org/10.1016/j.geoderma.2013.04.023";"";"";"";"112-122"
"AGRIS:ES2008001608";"Arid and semiarid rangelands: production, diversity and global change";"""En el conjunto de las Sierras Béticas"": pastos, producción, diversidad y cambio global";"This paper comprises some general issues about the natural and agricultural context in arid and semiarid Mediterranean pastures. We include most of our studies concerning to shrublands characteristics: composition, production and diversity; which have been developed in the oriental sector of Andalusia for more than 20 years. This work is concluded with some personal considerations about the changes in the land uses, mainly due to rural abandonment, and its incidence in the global change. Pastoralism may provide alternatives to the land abandonment, which is the main feature of less-favoured pastoral agrosystems.

Se recogen en este trabajo un conjunto de consideraciones generales sobre el contexto natural y agrario en el que se desarrollan los estudios pascícolas del mediterráneo árido y semiárido. La ponencia hace un énfasis especial en el sector oriental de Andalucía, en el que se han llevado a cabo la mayor parte de los estudios sobre las especies forrajeras de su flora natural, las características y composición de sus pastos, la producción de los mismos y el rango de diversidad que muestran. Se completa esta exposición con algunas valoraciones personales sobre la incidencia de los cambios de usos de la tierra y el papel que la ciencia de los pastos, puede aportar a la búsqueda de alternativas, frente a los interrogantes del cambio global, entre los cuales el abandono rural es quizá el rasgo dominante en estos agrosistemas pastorales tan desfavorecidos.";"Robles, A.B., Consejo Superior de Investigaciones Científicas, Granada (España). Estación Experimental del Zaidín";"";"JA, CAP";"AGRIS";"2008-12-31";"es";"land use";"";"Land Use, Management & Investment";"ESP";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=ES2008001608";"http://www.uco.es/SEEP2008/images/stories/PASTOS_WEB.pdf";"";"";"";"31-51"
"AGRIS:US2016207491";"World Heritage Listing of Australian Natural Sites: Tourism Stimulus and its Economic Value";"";"Australia has 14 areas inscribed on the UNESCO World Heritage list, on the basis of their globally outstanding natural and in some cases also cultural values. Many regard listing as prestigious and believe that it acts as a signalling device like a brand name. But to what extent and in what ways does the extra prestige bestowed by this listing translate into increased economic value for listed properties? This article deals with two main aspects of World Heritage listing. First, examines the hypothesis that World Heritage listing increases tourist visitation numbers, and available international visitor time-series data are examined to provide empirical evidence. It is found that although visitor numbers are likely to increase as a result of World Heritage listing, the increase is not as large as is often perceived. Some properties continue to experience low visitation rates despite World Heritage listing, and reasons for this phenomenon are advanced. Likely reasons for the inequalities in growth patterns of visits to different World Heritage properties are highlighted. Secondly, the article considers how the economic value of the tourism stimulus provided by World Heritage listing can be measured in principle and relates this to economic impact analysis and total economic valuation. Important and new limitations to the use of the travel cost method in this context are identified.";"Tisdell, Clement A.
Wilson, Clevo";"";"";"AGRIS";"2001-09-31";"en";"";"";"";"AUS";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=US2016207491";"http://purl.umn.edu/48382";"";"";"";""
